,Slice,x-grid,y-grid,Position,Poren,num Black pixels
246,385,1,0,0,0,51
247,385,1,1,0,0,51
248,385,1,2,0,0,0
249,385,2,0,0,0,0
250,385,2,1,0,0,0
251,385,2,2,-1,0,0
252,386,0,0,0,0,53
253,386,0,1,0,1,212
254,386,0,2,0,0,0
255,386,1,0,0,0,7
256,386,1,1,0,0,7
257,386,1,2,0,0,0
258,386,2,0,0,0,0
259,386,2,1,0,0,0
260,386,2,2,-1,0,0
261,387,0,0,0,0,16
262,387,0,1,0,1,128
263,387,0,2,0,0,0
264,387,1,0,0,0,25
265,387,1,1,0,0,83
266,387,1,2,0,0,0
267,387,2,0,0,0,0
268,387,2,1,0,0,0
269,387,2,2,-1,0,0
270,388,0,0,0,0,36
271,388,0,1,0,1,233
272,388,0,2,0,0,0
273,388,1,0,0,0,10
274,388,1,1,0,1,439
275,388,1,2,0,0,0
276,388,2,0,0,0,0
277,388,2,1,0,0,0
278,388,2,2,-1,0,0
279,389,0,0,0,0,12
280,389,0,1,0,0,90
281,389,0,2,0,0,0
282,389,1,0,0,0,54
283,389,1,1,0,1,375
284,389,1,2,0,0,0
285,389,2,0,0,0,0
286,389,2,1,0,0,0
287,389,2,2,-1,0,0
288,390,0,0,0,1,181
289,390,0,1,0,1,290
290,390,0,2,0,0,0
291,390,1,0,0,1,139
292,390,1,1,0,1,225
293,390,1,2,0,0,0
294,390,2,0,0,0,0
295,390,2,1,0,0,0
296,390,2,2,-1,0,0
297,391,0,0,0,0,49
298,391,0,1,0,1,235
299,391,0,2,0,0,0
300,391,1,0,0,0,64
301,391,1,1,0,1,200
302,391,1,2,0,0,0
303,391,2,0,0,0,0
304,391,2,1,0,0,0
305,391,2,2,-1,0,0
306,392,0,0,0,0,26
307,392,0,1,0,1,145
308,392,0,2,0,0,0
309,392,1,0,0,0,26
310,392,1,1,0,1,257
311,392,1,2,0,0,0
312,392,2,0,0,0,0
313,392,2,1,0,0,0
314,392,2,2,-1,0,0
315,393,0,0,0,0,106
316,393,0,1,0,0,68
317,393,0,2,0,0,0
318,393,1,0,0,0,52
319,393,1,1,0,0,8
320,393,1,2,0,0,0
321,393,2,0,0,0,0
322,393,2,1,0,0,0
323,393,2,2,-1,0,0
324,394,0,0,0,0,12
325,394,0,1,0,0,45
326,394,0,2,0,0,0
327,394,1,0,0,0,8
328,394,1,1,0,0,31
329,394,1,2,0,0,0
330,394,2,0,0,0,0
331,394,2,1,0,0,0
332,394,2,2,-1,0,0
333,395,0,0,0,0,5
334,395,0,1,0,0,36
335,395,0,2,0,0,0
336,395,1,0,0,0,2
337,395,1,1,0,0,19
338,395,1,2,0,0,0
339,395,2,0,0,0,0
340,395,2,1,0,0,0
341,395,2,2,-1,0,0
342,396,0,0,0,0,5
343,396,0,1,0,0,13
344,396,0,2,0,0,0
345,396,1,0,0,0,8
346,396,1,1,0,0,106
347,396,1,2,0,0,0
348,396,2,0,0,0,0
349,396,2,1,0,0,0
350,396,2,2,-1,0,0
351,397,0,0,0,0,7
352,397,0,1,0,0,40
353,397,0,2,0,0,0
354,397,1,0,0,1,485
355,397,1,1,0,0,21
356,397,1,2,0,0,0
357,397,2,0,0,0,0
358,397,2,1,0,0,0
359,397,2,2,-1,0,0
360,398,0,0,0,0,59
361,398,0,1,0,0,47
362,398,0,2,0,0,0
363,398,1,0,0,1,349
364,398,1,1,0,0,9
365,398,1,2,0,0,0
366,398,2,0,0,0,0
367,398,2,1,0,0,0
368,398,2,2,-1,0,0
369,399,0,0,0,0,38
370,399,0,1,0,1,149
371,399,0,2,0,0,0
372,399,1,0,0,0,53
373,399,1,1,0,0,43
374,399,1,2,0,0,0
375,399,2,0,0,0,0
376,399,2,1,0,0,0
377,399,2,2,-1,0,0
378,400,0,0,0,0,9
379,400,0,1,0,0,92
380,400,0,2,0,0,0
381,400,1,0,0,0,73
382,400,1,1,0,1,599
383,400,1,2,0,0,0
384,400,2,0,0,0,0
385,400,2,1,0,0,0
386,400,2,2,-1,0,0
387,401,0,0,0,0,32
388,401,0,1,0,0,11
389,401,0,2,0,0,0
390,401,1,0,0,0,12
391,401,1,1,0,1,511
392,401,1,2,0,0,0
393,401,2,0,0,0,0
394,401,2,1,0,0,0
395,401,2,2,-1,0,0
396,402,0,0,0,0,22
397,402,0,1,0,0,26
398,402,0,2,0,0,0
399,402,1,0,0,0,22
400,402,1,1,0,1,643
401,402,1,2,0,0,0
402,402,2,0,0,0,0
403,402,2,1,0,0,0
404,402,2,2,-1,0,0
405,403,0,0,0,0,12
406,403,0,1,0,0,23
407,403,0,2,0,0,0
408,403,1,0,0,0,8
409,403,1,1,0,1,529
410,403,1,2,0,0,0
411,403,2,0,0,0,0
412,403,2,1,0,0,0
413,403,2,2,-1,0,0
414,404,0,0,0,0,15
415,404,0,1,0,0,44
416,404,0,2,0,0,0
417,404,1,0,0,0,79
418,404,1,1,0,1,286
419,404,1,2,0,0,0
420,404,2,0,0,0,0
421,404,2,1,0,0,0
422,404,2,2,-1,0,0
423,405,0,0,0,0,12
424,405,0,1,0,1,219
425,405,0,2,0,0,0
426,405,1,0,0,0,98
427,405,1,1,0,0,32
428,405,1,2,0,0,0
429,405,2,0,0,0,0
430,405,2,1,0,0,0
431,405,2,2,-1,0,0
432,406,0,0,0,0,8
433,406,0,1,0,0,70
434,406,0,2,0,0,0
435,406,1,0,0,1,163
436,406,1,1,0,0,27
437,406,1,2,0,0,0
438,406,2,0,0,0,0
439,406,2,1,0,0,0
440,406,2,2,-1,0,0
441,407,0,0,0,0,25
442,407,0,1,0,0,36
443,407,0,2,0,0,0
444,407,1,0,0,0,26
445,407,1,1,0,0,16
446,407,1,2,0,0,0
447,407,2,0,0,0,0
448,407,2,1,0,0,0
449,407,2,2,-1,0,0
450,408,0,0,0,0,1
451,408,0,1,0,0,29
452,408,0,2,0,0,0
453,408,1,0,0,0,18
454,408,1,1,0,0,61
455,408,1,2,0,0,0
456,408,2,0,0,0,0
457,408,2,1,0,0,0
458,408,2,2,-1,0,0
459,409,0,0,0,0,1
460,409,0,1,0,0,39
461,409,0,2,0,0,0
462,409,1,0,0,0,23
463,409,1,1,0,0,4
464,409,1,2,0,0,0
465,409,2,0,0,0,0
466,409,2,1,0,0,0
467,409,2,2,-1,0,0
468,410,0,0,0,0,33
469,410,0,1,0,0,20
470,410,0,2,0,0,0
471,410,1,0,0,0,7
472,410,1,1,0,0,4
473,410,1,2,0,0,0
474,410,2,0,0,0,0
475,410,2,1,0,0,0
476,410,2,2,-1,0,0
477,411,0,0,0,0,10
478,411,0,1,0,0,36
479,411,0,2,0,0,0
480,411,1,0,0,0,2
481,411,1,1,0,0,11
482,411,1,2,0,0,0
483,411,2,0,0,0,0
484,411,2,1,0,0,0
485,411,2,2,-1,0,0
486,412,0,0,0,0,3
487,412,0,1,0,0,29
488,412,0,2,0,0,0
489,412,1,0,0,0,0
490,412,1,1,0,0,65
491,412,1,2,0,0,0
492,412,2,0,0,0,0
493,412,2,1,0,0,0
494,412,2,2,-1,0,0
495,413,0,0,0,0,25
496,413,0,1,0,0,6
497,413,0,2,0,0,0
498,413,1,0,0,0,17
499,413,1,1,0,1,182
500,413,1,2,0,0,0
501,413,2,0,0,0,0
502,413,2,1,0,0,0
503,413,2,2,-1,0,0
504,414,0,0,0,0,2
505,414,0,1,0,1,223
506,414,0,2,0,0,0
507,414,1,0,0,1,452
508,414,1,1,0,1,287
509,414,1,2,0,0,0
510,414,2,0,0,0,0
511,414,2,1,0,0,0
512,414,2,2,-1,0,0
513,415,0,0,0,0,0
514,415,0,1,0,0,121
515,415,0,2,0,0,0
516,415,1,0,0,1,163
517,415,1,1,0,1,153
518,415,1,2,0,0,0
519,415,2,0,0,0,0
520,415,2,1,0,0,0
521,415,2,2,-1,0,0
522,416,0,0,0,0,48
523,416,0,1,0,0,51
524,416,0,2,0,0,0
525,416,1,0,0,0,17
526,416,1,1,0,0,72
527,416,1,2,0,0,0
528,416,2,0,0,0,0
529,416,2,1,0,0,0
530,416,2,2,-1,0,0
531,417,0,0,0,0,50
532,417,0,1,0,0,23
533,417,0,2,0,0,0
534,417,1,0,0,0,79
535,417,1,1,0,1,125
536,417,1,2,0,0,0
537,417,2,0,0,0,0
538,417,2,1,0,0,0
539,417,2,2,-1,0,0
540,418,0,0,0,0,17
541,418,0,1,0,1,173
542,418,0,2,0,0,0
543,418,1,0,0,0,20
544,418,1,1,0,1,330
545,418,1,2,0,0,0
546,418,2,0,0,0,0
547,418,2,1,0,0,0
548,418,2,2,-1,0,0
549,419,0,0,0,0,24
550,419,0,1,0,0,78
551,419,0,2,0,0,0
552,419,1,0,0,0,33
553,419,1,1,0,1,235
554,419,1,2,0,0,0
555,419,2,0,0,0,0
556,419,2,1,0,0,0
557,419,2,2,-1,0,0
558,420,0,0,0,0,8
559,420,0,1,0,0,58
560,420,0,2,0,0,0
561,420,1,0,0,0,14
562,420,1,1,0,0,12
563,420,1,2,0,0,0
564,420,2,0,0,0,0
565,420,2,1,0,0,0
566,420,2,2,-1,0,0
567,421,0,0,0,1,234
568,421,0,1,0,0,114
569,421,0,2,0,0,0
570,421,1,0,0,0,2
571,421,1,1,0,0,18
572,421,1,2,0,0,0
573,421,2,0,0,0,0
574,421,2,1,0,0,0
575,421,2,2,-1,0,0
576,422,0,0,0,0,45
577,422,0,1,0,0,44
578,422,0,2,0,0,0
579,422,1,0,0,0,3
580,422,1,1,0,0,29
581,422,1,2,0,0,0
582,422,2,0,0,0,0
583,422,2,1,0,0,0
584,422,2,2,-1,0,0
585,423,0,0,0,0,96
586,423,0,1,0,0,13
587,423,0,2,0,0,0
588,423,1,0,0,0,27
589,423,1,1,0,1,283
590,423,1,2,0,0,0
591,423,2,0,0,0,0
592,423,2,1,0,0,0
593,423,2,2,-1,0,0
594,424,0,0,0,0,68
595,424,0,1,0,1,188
596,424,0,2,0,0,0
597,424,1,0,0,0,109
598,424,1,1,0,1,339
599,424,1,2,0,0,0
600,424,2,0,0,0,0
601,424,2,1,0,0,0
602,424,2,2,-1,0,0
603,425,0,0,0,0,60
604,425,0,1,0,0,55
605,425,0,2,0,0,0
606,425,1,0,0,1,176
607,425,1,1,0,1,239
608,425,1,2,0,0,0
609,425,2,0,0,0,0
610,425,2,1,0,0,0
611,425,2,2,-1,0,0
612,426,0,0,0,0,42
613,426,0,1,0,0,42
614,426,0,2,0,0,0
615,426,1,0,0,0,44
616,426,1,1,0,0,52
617,426,1,2,0,0,0
618,426,2,0,0,0,0
619,426,2,1,0,0,0
620,426,2,2,-1,0,0
621,427,0,0,0,0,32
622,427,0,1,0,0,6
623,427,0,2,0,0,0
624,427,1,0,0,0,116
625,427,1,1,0,0,25
626,427,1,2,0,0,0
627,427,2,0,0,0,0
628,427,2,1,0,0,0
629,427,2,2,-1,0,0
630,428,0,0,0,0,6
631,428,0,1,0,0,4
632,428,0,2,0,0,0
633,428,1,0,0,0,52
634,428,1,1,0,0,29
635,428,1,2,0,0,0
636,428,2,0,0,0,0
637,428,2,1,0,0,0
638,428,2,2,-1,0,0
639,429,0,0,0,0,21
640,429,0,1,0,0,8
641,429,0,2,0,0,0
642,429,1,0,0,0,7
643,429,1,1,0,0,6
644,429,1,2,0,0,0
645,429,2,0,0,0,0
646,429,2,1,0,0,0
647,429,2,2,-1,0,0
648,430,0,0,0,0,9
649,430,0,1,0,0,10
650,430,0,2,0,0,0
651,430,1,0,0,0,11
652,430,1,1,0,0,38
653,430,1,2,0,0,0
654,430,2,0,0,0,0
655,430,2,1,0,0,0
656,430,2,2,-1,0,0
657,431,0,0,0,0,11
658,431,0,1,0,0,52
659,431,0,2,0,0,0
660,431,1,0,0,0,17
661,431,1,1,0,0,29
662,431,1,2,0,0,0
663,431,2,0,0,0,0
664,431,2,1,0,0,0
665,431,2,2,-1,0,0
666,432,0,0,0,0,35
667,432,0,1,0,0,35
668,432,0,2,0,0,0
669,432,1,0,0,0,17
670,432,1,1,0,0,11
671,432,1,2,0,0,0
672,432,2,0,0,0,0
673,432,2,1,0,0,0
674,432,2,2,-1,0,0
675,433,0,0,0,0,10
676,433,0,1,0,0,28
677,433,0,2,0,0,0
678,433,1,0,0,0,41
679,433,1,1,0,0,65
680,433,1,2,0,0,0
681,433,2,0,0,0,0
682,433,2,1,0,0,0
683,433,2,2,-1,0,0
684,434,0,0,0,0,13
685,434,0,1,0,0,11
686,434,0,2,0,0,0
687,434,1,0,0,0,2
688,434,1,1,0,0,32
689,434,1,2,0,0,0
690,434,2,0,0,0,0
691,434,2,1,0,0,0
692,434,2,2,-1,0,0
693,435,0,0,0,0,5
694,435,0,1,0,0,8
695,435,0,2,0,0,0
696,435,1,0,0,1,166
697,435,1,1,0,0,44
698,435,1,2,0,0,0
699,435,2,0,0,0,0
700,435,2,1,0,0,0
701,435,2,2,-1,0,0
702,436,0,0,0,0,7
703,436,0,1,0,0,10
704,436,0,2,0,0,0
705,436,1,0,0,1,215
706,436,1,1,0,0,36
707,436,1,2,0,0,0
708,436,2,0,0,0,0
709,436,2,1,0,0,0
710,436,2,2,-1,0,0
711,437,0,0,0,0,8
712,437,0,1,0,0,20
713,437,0,2,0,0,0
714,437,1,0,0,0,33
715,437,1,1,0,0,35
716,437,1,2,0,0,0
717,437,2,0,0,0,0
718,437,2,1,0,0,0
719,437,2,2,-1,0,0
720,438,0,0,0,0,15
721,438,0,1,0,0,40
722,438,0,2,0,0,0
723,438,1,0,0,0,74
724,438,1,1,0,0,24
725,438,1,2,0,0,0
726,438,2,0,0,0,0
727,438,2,1,0,0,0
728,438,2,2,-1,0,0
729,439,0,0,0,0,7
730,439,0,1,0,0,8
731,439,0,2,0,0,0
732,439,1,0,0,0,42
733,439,1,1,0,0,24
734,439,1,2,0,0,0
735,439,2,0,0,0,0
736,439,2,1,0,0,0
737,439,2,2,-1,0,0
738,440,0,0,0,0,16
739,440,0,1,0,0,18
740,440,0,2,0,0,0
741,440,1,0,0,0,17
742,440,1,1,0,0,19
743,440,1,2,0,0,0
744,440,2,0,0,0,0
745,440,2,1,0,0,0
746,440,2,2,-1,0,0
747,441,0,0,0,0,23
748,441,0,1,0,0,32
749,441,0,2,0,0,0
750,441,1,0,0,0,107
751,441,1,1,0,0,70
752,441,1,2,0,0,0
753,441,2,0,0,0,0
754,441,2,1,0,0,0
755,441,2,2,-1,0,0
756,442,0,0,0,0,1
757,442,0,1,0,0,7
758,442,0,2,0,0,0
759,442,1,0,0,0,37
760,442,1,1,0,0,18
761,442,1,2,0,0,0
762,442,2,0,0,0,0
763,442,2,1,0,0,0
764,442,2,2,-1,0,0
765,443,0,0,0,0,2
766,443,0,1,0,0,29
767,443,0,2,0,0,0
768,443,1,0,0,1,228
769,443,1,1,0,1,228
770,443,1,2,0,0,0
771,443,2,0,0,0,0
772,443,2,1,0,0,0
773,443,2,2,-1,0,0
774,444,0,0,0,0,1
775,444,0,1,0,0,105
776,444,0,2,0,0,0
777,444,1,0,0,1,149
778,444,1,1,0,1,460
779,444,1,2,0,0,0
780,444,2,0,0,0,0
781,444,2,1,0,0,0
782,444,2,2,-1,0,0
783,445,0,0,0,0,8
784,445,0,1,0,0,50
785,445,0,2,0,0,0
786,445,1,0,0,0,100
787,445,1,1,0,1,466
788,445,1,2,0,0,0
789,445,2,0,0,0,0
790,445,2,1,0,0,0
791,445,2,2,-1,0,0
792,446,0,0,0,0,40
793,446,0,1,0,0,10
794,446,0,2,0,0,0
795,446,1,0,0,0,9
796,446,1,1,0,1,148
797,446,1,2,0,0,0
798,446,2,0,0,0,0
799,446,2,1,0,0,0
800,446,2,2,-1,0,0
801,447,0,0,0,0,30
802,447,0,1,0,0,80
803,447,0,2,0,0,0
804,447,1,0,0,0,3
805,447,1,1,0,0,4
806,447,1,2,0,0,0
807,447,2,0,0,0,0
808,447,2,1,0,0,0
809,447,2,2,-1,0,0
810,448,0,0,0,0,1
811,448,0,1,0,0,32
812,448,0,2,0,0,0
813,448,1,0,0,0,26
814,448,1,1,0,0,9
815,448,1,2,0,0,0
816,448,2,0,0,0,0
817,448,2,1,0,0,0
818,448,2,2,-1,0,0
819,449,0,0,0,0,23
820,449,0,1,0,0,80
821,449,0,2,0,0,0
822,449,1,0,0,0,3
823,449,1,1,0,0,46
824,449,1,2,0,0,0
825,449,2,0,0,0,0
826,449,2,1,0,0,0
827,449,2,2,-1,0,0
828,450,0,0,0,0,80
829,450,0,1,0,0,35
830,450,0,2,0,0,0
831,450,1,0,0,0,105
832,450,1,1,0,0,42
833,450,1,2,0,0,0
834,450,2,0,0,0,0
835,450,2,1,0,0,0
836,450,2,2,-1,0,0
837,451,0,0,0,0,26
838,451,0,1,0,0,43
839,451,0,2,0,0,0
840,451,1,0,0,0,54
841,451,1,1,0,0,7
842,451,1,2,0,0,0
843,451,2,0,0,0,0
844,451,2,1,0,0,0
845,451,2,2,-1,0,0
846,452,0,0,0,0,14
847,452,0,1,0,0,12
848,452,0,2,0,0,0
849,452,1,0,0,0,40
850,452,1,1,0,0,104
851,452,1,2,0,0,0
852,452,2,0,0,0,0
853,452,2,1,0,0,0
854,452,2,2,-1,0,0
855,453,0,0,0,0,37
856,453,0,1,0,0,11
857,453,0,2,0,0,0
858,453,1,0,0,0,11
859,453,1,1,0,0,44
860,453,1,2,0,0,0
861,453,2,0,0,0,0
862,453,2,1,0,0,0
863,453,2,2,-1,0,0
864,454,0,0,0,0,15
865,454,0,1,0,0,22
866,454,0,2,0,0,0
867,454,1,0,0,0,39
868,454,1,1,0,0,1
869,454,1,2,0,0,0
870,454,2,0,0,0,0
871,454,2,1,0,0,0
872,454,2,2,-1,0,0
873,455,0,0,0,0,19
874,455,0,1,0,1,189
875,455,0,2,0,0,0
876,455,1,0,0,0,9
877,455,1,1,0,0,17
878,455,1,2,0,0,0
879,455,2,0,0,0,0
880,455,2,1,0,0,0
881,455,2,2,-1,0,0
882,456,0,0,0,0,1
883,456,0,1,0,1,222
884,456,0,2,0,0,0
885,456,1,0,0,0,30
886,456,1,1,0,0,2
887,456,1,2,0,0,0
888,456,2,0,0,0,0
889,456,2,1,0,0,0
890,456,2,2,-1,0,0
891,457,0,0,0,0,3
892,457,0,1,0,0,51
893,457,0,2,0,0,0
894,457,1,0,0,0,66
895,457,1,1,0,0,6
896,457,1,2,0,0,0
897,457,2,0,0,0,0
898,457,2,1,0,0,0
899,457,2,2,-1,0,0
900,458,0,0,0,0,11
901,458,0,1,0,0,1
902,458,0,2,0,0,0
903,458,1,0,0,0,17
904,458,1,1,0,0,85
905,458,1,2,0,0,0
906,458,2,0,0,0,0
907,458,2,1,0,0,0
908,458,2,2,-1,0,0
909,459,0,0,0,1,181
910,459,0,1,0,0,8
911,459,0,2,0,0,0
912,459,1,0,0,0,2
913,459,1,1,0,0,37
914,459,1,2,0,0,0
915,459,2,0,0,0,0
916,459,2,1,0,0,0
917,459,2,2,-1,0,0
918,460,0,0,0,0,111
919,460,0,1,0,0,16
920,460,0,2,0,0,0
921,460,1,0,0,0,3
922,460,1,1,0,0,11
923,460,1,2,0,0,0
924,460,2,0,0,0,0
925,460,2,1,0,0,0
926,460,2,2,-1,0,0
927,461,0,0,0,0,6
928,461,0,1,0,0,39
929,461,0,2,0,0,0
930,461,1,0,0,0,25
931,461,1,1,0,0,6
932,461,1,2,0,0,0
933,461,2,0,0,0,0
934,461,2,1,0,0,0
935,461,2,2,-1,0,0
936,462,0,0,0,0,30
937,462,0,1,0,0,39
938,462,0,2,0,0,0
939,462,1,0,0,0,21
940,462,1,1,0,0,47
941,462,1,2,0,0,0
942,462,2,0,0,0,0
943,462,2,1,0,0,0
944,462,2,2,-1,0,0
945,463,0,0,0,0,12
946,463,0,1,0,0,14
947,463,0,2,0,0,0
948,463,1,0,0,0,5
949,463,1,1,0,0,25
950,463,1,2,0,0,0
951,463,2,0,0,0,0
952,463,2,1,0,0,0
953,463,2,2,-1,0,0
954,464,0,0,0,0,33
955,464,0,1,0,0,4
956,464,0,2,0,0,0
957,464,1,0,0,0,7
958,464,1,1,0,0,43
959,464,1,2,0,0,0
960,464,2,0,0,0,0
961,464,2,1,0,0,0
962,464,2,2,-1,0,0
963,465,0,0,0,0,7
964,465,0,1,0,0,51
965,465,0,2,0,0,0
966,465,1,0,0,0,50
967,465,1,1,0,0,40
968,465,1,2,0,0,0
969,465,2,0,0,0,0
970,465,2,1,0,0,0
971,465,2,2,-1,0,0
972,466,0,0,0,0,0
973,466,0,1,0,0,76
974,466,0,2,0,0,0
975,466,1,0,0,0,18
976,466,1,1,0,0,7
977,466,1,2,0,0,0
978,466,2,0,0,0,0
979,466,2,1,0,0,0
980,466,2,2,-1,0,0
981,467,0,0,0,0,35
982,467,0,1,0,0,11
983,467,0,2,0,0,0
984,467,1,0,0,0,10
985,467,1,1,0,0,49
986,467,1,2,0,0,0
