,Slice,x-grid,y-grid,Position,Poren,num Black pixels
225,365,0,0,0,0,6
226,365,0,1,0,1,174
227,365,0,2,-1,0,0
228,365,1,0,0,0,8
229,365,1,1,0,0,19
230,365,1,2,-1,0,0
231,365,2,0,-1,0,0
232,365,2,1,-1,0,0
233,365,2,2,-1,0,0
234,366,0,0,0,0,4
235,366,0,1,0,0,44
236,366,0,2,-1,0,0
237,366,1,0,0,0,18
238,366,1,1,0,1,128
239,366,1,2,-1,0,0
240,366,2,0,-1,0,0
241,366,2,1,-1,0,0
242,366,2,2,-1,0,0
243,367,0,0,0,1,232
244,367,0,1,0,1,334
245,367,0,2,-1,0,0
246,367,1,0,0,0,111
247,367,1,1,0,0,81
248,367,1,2,-1,0,0
249,367,2,0,-1,0,0
250,367,2,1,-1,0,0
251,367,2,2,-1,0,0
252,368,0,0,0,1,165
253,368,0,1,0,1,665
254,368,0,2,-1,0,0
255,368,1,0,0,0,61
256,368,1,1,0,0,26
257,368,1,2,-1,0,0
258,368,2,0,-1,0,0
259,368,2,1,-1,0,0
260,368,2,2,-1,0,0
261,369,0,0,0,1,480
262,369,0,1,0,1,680
263,369,0,2,-1,0,0
264,369,1,0,0,0,28
265,369,1,1,0,1,205
266,369,1,2,-1,0,0
267,369,2,0,-1,0,0
268,369,2,1,-1,0,0
269,369,2,2,-1,0,0
270,370,0,0,0,1,739
271,370,0,1,0,1,731
272,370,0,2,-1,0,0
273,370,1,0,0,0,9
274,370,1,1,0,1,184
275,370,1,2,-1,0,0
276,370,2,0,-1,0,0
277,370,2,1,-1,0,0
278,370,2,2,-1,0,0
279,371,0,0,0,1,336
280,371,0,1,0,1,498
281,371,0,2,-1,0,0
282,371,1,0,0,0,1
283,371,1,1,0,1,322
284,371,1,2,-1,0,0
285,371,2,0,-1,0,0
286,371,2,1,-1,0,0
287,371,2,2,-1,0,0
288,372,0,0,0,0,55
289,372,0,1,0,1,234
290,372,0,2,-1,0,0
291,372,1,0,0,0,36
292,372,1,1,0,1,364
293,372,1,2,-1,0,0
294,372,2,0,-1,0,0
295,372,2,1,-1,0,0
296,372,2,2,-1,0,0
297,373,0,0,0,0,19
298,373,0,1,0,0,31
299,373,0,2,-1,0,0
300,373,1,0,0,0,5
301,373,1,1,0,0,102
302,373,1,2,-1,0,0
303,373,2,0,-1,0,0
304,373,2,1,-1,0,0
305,373,2,2,-1,0,0
306,374,0,0,0,0,10
307,374,0,1,0,0,5
308,374,0,2,-1,0,0
309,374,1,0,0,0,17
310,374,1,1,0,0,24
311,374,1,2,-1,0,0
312,374,2,0,-1,0,0
313,374,2,1,-1,0,0
314,374,2,2,-1,0,0
315,375,0,0,0,0,3
316,375,0,1,0,1,567
317,375,0,2,-1,0,0
318,375,1,0,0,0,52
319,375,1,1,0,1,128
320,375,1,2,-1,0,0
321,375,2,0,-1,0,0
322,375,2,1,-1,0,0
323,375,2,2,-1,0,0
324,376,0,0,0,0,5
325,376,0,1,0,1,1067
326,376,0,2,-1,0,0
327,376,1,0,0,1,133
328,376,1,1,0,0,2
329,376,1,2,-1,0,0
330,376,2,0,-1,0,0
331,376,2,1,-1,0,0
332,376,2,2,-1,0,0
333,377,0,0,0,1,256
334,377,0,1,0,1,586
335,377,0,2,-1,0,0
336,377,1,0,0,0,78
337,377,1,1,0,0,11
338,377,1,2,-1,0,0
339,377,2,0,-1,0,0
340,377,2,1,-1,0,0
341,377,2,2,-1,0,0
342,378,0,0,0,0,100
343,378,0,1,0,1,522
344,378,0,2,-1,0,0
345,378,1,0,0,0,98
346,378,1,1,0,0,34
347,378,1,2,-1,0,0
348,378,2,0,-1,0,0
349,378,2,1,-1,0,0
350,378,2,2,-1,0,0
351,379,0,0,0,0,12
352,379,0,1,0,1,547
353,379,0,2,-1,0,0
354,379,1,0,0,0,15
355,379,1,1,0,0,25
356,379,1,2,-1,0,0
357,379,2,0,-1,0,0
358,379,2,1,-1,0,0
359,379,2,2,-1,0,0
360,380,0,0,0,0,59
361,380,0,1,0,1,466
362,380,0,2,-1,0,0
363,380,1,0,0,0,2
364,380,1,1,0,0,0
365,380,1,2,-1,0,0
366,380,2,0,-1,0,0
367,380,2,1,-1,0,0
368,380,2,2,-1,0,0
369,381,0,0,0,1,139
370,381,0,1,0,1,155
371,381,0,2,-1,0,0
372,381,1,0,0,0,0
373,381,1,1,0,0,20
374,381,1,2,-1,0,0
375,381,2,0,-1,0,0
376,381,2,1,-1,0,0
377,381,2,2,-1,0,0
378,382,0,0,0,0,97
379,382,0,1,0,0,43
380,382,0,2,-1,0,0
381,382,1,0,0,0,9
382,382,1,1,0,0,18
383,382,1,2,-1,0,0
384,382,2,0,-1,0,0
385,382,2,1,-1,0,0
386,382,2,2,-1,0,0
387,383,0,0,0,0,73
388,383,0,1,0,0,1
389,383,0,2,-1,0,0
390,383,1,0,0,0,2
391,383,1,1,0,0,2
392,383,1,2,-1,0,0
393,383,2,0,-1,0,0
394,383,2,1,-1,0,0
395,383,2,2,-1,0,0
396,384,0,0,0,0,27
397,384,0,1,0,0,23
398,384,0,2,-1,0,0
399,384,1,0,0,0,0
400,384,1,1,0,0,0
401,384,1,2,-1,0,0
402,384,2,0,-1,0,0
403,384,2,1,-1,0,0
404,384,2,2,-1,0,0
405,385,0,0,0,0,7
406,385,0,1,0,0,88
407,385,0,2,-1,0,0
408,385,1,0,0,0,0
409,385,1,1,0,0,10
410,385,1,2,-1,0,0
411,385,2,0,-1,0,0
412,385,2,1,-1,0,0
413,385,2,2,-1,0,0
414,386,0,0,0,0,1
415,386,0,1,0,0,48
416,386,0,2,-1,0,0
417,386,1,0,0,0,67
418,386,1,1,0,0,36
419,386,1,2,-1,0,0
420,386,2,0,-1,0,0
421,386,2,1,-1,0,0
422,386,2,2,-1,0,0
423,387,0,0,0,0,8
424,387,0,1,0,0,23
425,387,0,2,-1,0,0
426,387,1,0,0,1,288
427,387,1,1,0,0,16
428,387,1,2,-1,0,0
429,387,2,0,-1,0,0
430,387,2,1,-1,0,0
431,387,2,2,-1,0,0
432,388,0,0,0,0,4
433,388,0,1,0,0,53
434,388,0,2,-1,0,0
435,388,1,0,0,1,191
436,388,1,1,0,0,4
437,388,1,2,-1,0,0
438,388,2,0,-1,0,0
439,388,2,1,-1,0,0
440,388,2,2,-1,0,0
441,389,0,0,0,0,29
442,389,0,1,0,1,338
443,389,0,2,-1,0,0
444,389,1,0,0,0,28
445,389,1,1,0,0,46
446,389,1,2,-1,0,0
447,389,2,0,-1,0,0
448,389,2,1,-1,0,0
449,389,2,2,-1,0,0
450,390,0,0,0,0,87
451,390,0,1,0,0,85
452,390,0,2,-1,0,0
453,390,1,0,0,0,5
454,390,1,1,0,0,9
455,390,1,2,-1,0,0
456,390,2,0,0,0,0
457,390,2,1,0,0,0
458,390,2,2,-1,0,0
459,391,0,0,0,1,127
460,391,0,1,0,0,83
461,391,0,2,-1,0,0
462,391,1,0,0,0,44
463,391,1,1,0,0,0
464,391,1,2,-1,0,0
465,391,2,0,0,0,0
466,391,2,1,0,0,0
467,391,2,2,-1,0,0
468,392,0,0,0,0,16
469,392,0,1,0,0,39
470,392,0,2,-1,0,0
471,392,1,0,0,0,6
472,392,1,1,0,0,12
473,392,1,2,-1,0,0
474,392,2,0,0,0,0
475,392,2,1,0,0,0
476,392,2,2,-1,0,0
477,393,0,0,0,0,4
478,393,0,1,0,0,15
479,393,0,2,-1,0,0
480,393,1,0,0,0,2
481,393,1,1,0,0,1
482,393,1,2,-1,0,0
483,393,2,0,0,0,0
484,393,2,1,-1,0,0
485,393,2,2,-1,0,0
486,394,0,0,0,0,3
487,394,0,1,0,0,0
488,394,0,2,-1,0,0
489,394,1,0,0,0,30
490,394,1,1,0,0,27
491,394,1,2,-1,0,0
492,394,2,0,-1,0,0
493,394,2,1,-1,0,0
494,394,2,2,-1,0,0
495,395,0,0,0,0,31
496,395,0,1,0,0,64
497,395,0,2,-1,0,0
498,395,1,0,0,1,301
499,395,1,1,0,0,38
500,395,1,2,-1,0,0
501,395,2,0,-1,0,0
502,395,2,1,-1,0,0
503,395,2,2,-1,0,0
504,396,0,0,0,0,17
505,396,0,1,0,0,33
506,396,0,2,-1,0,0
507,396,1,0,0,1,170
508,396,1,1,0,0,22
509,396,1,2,-1,0,0
510,396,2,0,-1,0,0
511,396,2,1,-1,0,0
512,396,2,2,-1,0,0
513,397,0,0,0,0,5
514,397,0,1,0,1,242
515,397,0,2,-1,0,0
516,397,1,0,0,0,54
517,397,1,1,0,0,3
518,397,1,2,-1,0,0
519,397,2,0,-1,0,0
520,397,2,1,-1,0,0
521,397,2,2,-1,0,0
522,398,0,0,0,0,39
523,398,0,1,0,0,15
524,398,0,2,-1,0,0
525,398,1,0,0,0,113
526,398,1,1,0,0,1
527,398,1,2,-1,0,0
528,398,2,0,-1,0,0
529,398,2,1,-1,0,0
530,398,2,2,-1,0,0
531,399,0,0,0,0,23
532,399,0,1,0,0,18
533,399,0,2,-1,0,0
534,399,1,0,0,0,29
535,399,1,1,0,0,51
536,399,1,2,-1,0,0
537,399,2,0,0,0,0
538,399,2,1,0,0,0
539,399,2,2,-1,0,0
540,400,0,0,0,0,21
541,400,0,1,0,0,36
542,400,0,2,-1,0,0
543,400,1,0,0,0,1
544,400,1,1,0,0,0
545,400,1,2,-1,0,0
546,400,2,0,0,0,0
547,400,2,1,0,0,0
548,400,2,2,-1,0,0
549,401,0,0,0,0,15
550,401,0,1,0,1,220
551,401,0,2,-1,0,0
552,401,1,0,0,0,26
553,401,1,1,0,0,2
554,401,1,2,-1,0,0
555,401,2,0,0,0,0
556,401,2,1,0,0,0
557,401,2,2,-1,0,0
558,402,0,0,0,0,22
559,402,0,1,0,0,57
560,402,0,2,-1,0,0
561,402,1,0,0,0,36
562,402,1,1,0,1,133
563,402,1,2,-1,0,0
564,402,2,0,-1,0,0
565,402,2,1,-1,0,0
566,402,2,2,-1,0,0
567,403,0,0,0,0,55
568,403,0,1,0,0,22
569,403,0,2,-1,0,0
570,403,1,0,0,0,6
571,403,1,1,0,0,84
572,403,1,2,-1,0,0
573,403,2,0,-1,0,0
574,403,2,1,-1,0,0
575,403,2,2,-1,0,0
576,404,0,0,0,0,17
577,404,0,1,0,0,2
578,404,0,2,-1,0,0
579,404,1,0,0,0,5
580,404,1,1,0,0,2
581,404,1,2,-1,0,0
582,404,2,0,-1,0,0
583,404,2,1,-1,0,0
584,404,2,2,-1,0,0
585,405,0,0,0,0,0
586,405,0,1,0,0,20
587,405,0,2,-1,0,0
588,405,1,0,0,0,2
589,405,1,1,0,0,5
590,405,1,2,-1,0,0
591,405,2,0,-1,0,0
592,405,2,1,-1,0,0
593,405,2,2,-1,0,0
594,406,0,0,0,0,60
595,406,0,1,0,0,13
596,406,0,2,-1,0,0
597,406,1,0,0,0,0
598,406,1,1,0,0,0
599,406,1,2,-1,0,0
600,406,2,0,-1,0,0
601,406,2,1,-1,0,0
602,406,2,2,-1,0,0
603,407,0,0,0,1,310
604,407,0,1,0,0,34
605,407,0,2,-1,0,0
606,407,1,0,0,0,11
607,407,1,1,0,0,78
608,407,1,2,-1,0,0
609,407,2,0,-1,0,0
610,407,2,1,-1,0,0
611,407,2,2,-1,0,0
612,408,0,0,0,0,39
613,408,0,1,0,0,27
614,408,0,2,-1,0,0
615,408,1,0,0,0,0
616,408,1,1,0,1,142
617,408,1,2,-1,0,0
618,408,2,0,-1,0,0
619,408,2,1,-1,0,0
620,408,2,2,-1,0,0
621,409,0,0,0,0,77
622,409,0,1,0,0,79
623,409,0,2,-1,0,0
624,409,1,0,0,0,13
625,409,1,1,0,1,214
626,409,1,2,-1,0,0
627,409,2,0,-1,0,0
628,409,2,1,-1,0,0
629,409,2,2,-1,0,0
630,410,0,0,0,1,164
631,410,0,1,0,0,61
632,410,0,2,-1,0,0
633,410,1,0,0,0,19
634,410,1,1,0,0,21
635,410,1,2,-1,0,0
636,410,2,0,-1,0,0
637,410,2,1,-1,0,0
638,410,2,2,-1,0,0
639,411,0,0,0,0,27
640,411,0,1,0,0,6
641,411,0,2,-1,0,0
642,411,1,0,0,0,38
643,411,1,1,0,0,24
644,411,1,2,-1,0,0
645,411,2,0,-1,0,0
646,411,2,1,-1,0,0
647,411,2,2,-1,0,0
648,412,0,0,0,0,0
649,412,0,1,0,0,24
650,412,0,2,-1,0,0
651,412,1,0,0,0,8
652,412,1,1,0,0,32
653,412,1,2,-1,0,0
654,412,2,0,-1,0,0
655,412,2,1,-1,0,0
656,412,2,2,-1,0,0
657,413,0,0,0,0,12
658,413,0,1,0,0,2
659,413,0,2,-1,0,0
660,413,1,0,0,0,11
661,413,1,1,0,0,0
662,413,1,2,-1,0,0
663,413,2,0,-1,0,0
664,413,2,1,-1,0,0
665,413,2,2,-1,0,0
666,414,0,0,0,0,53
667,414,0,1,0,0,5
668,414,0,2,-1,0,0
669,414,1,0,0,1,151
670,414,1,1,0,0,34
671,414,1,2,-1,0,0
672,414,2,0,-1,0,0
673,414,2,1,-1,0,0
674,414,2,2,-1,0,0
675,415,0,0,0,1,136
676,415,0,1,0,0,114
677,415,0,2,-1,0,0
678,415,1,0,0,0,115
679,415,1,1,0,1,146
680,415,1,2,-1,0,0
681,415,2,0,-1,0,0
682,415,2,1,-1,0,0
683,415,2,2,-1,0,0
684,416,0,0,0,0,104
685,416,0,1,0,1,512
686,416,0,2,-1,0,0
687,416,1,0,0,0,18
688,416,1,1,0,1,319
689,416,1,2,-1,0,0
690,416,2,0,-1,0,0
691,416,2,1,-1,0,0
692,416,2,2,-1,0,0
693,417,0,0,0,0,93
694,417,0,1,0,1,609
695,417,0,2,-1,0,0
696,417,1,0,0,0,0
697,417,1,1,0,1,299
698,417,1,2,-1,0,0
699,417,2,0,-1,0,0
700,417,2,1,-1,0,0
701,417,2,2,-1,0,0
702,418,0,0,0,0,116
703,418,0,1,0,1,471
704,418,0,2,-1,0,0
705,418,1,0,0,0,7
706,418,1,1,0,1,129
707,418,1,2,-1,0,0
708,418,2,0,-1,0,0
709,418,2,1,-1,0,0
710,418,2,2,-1,0,0
711,419,0,0,0,1,450
712,419,0,1,0,1,269
713,419,0,2,-1,0,0
714,419,1,0,0,0,0
715,419,1,1,0,0,72
716,419,1,2,-1,0,0
717,419,2,0,-1,0,0
718,419,2,1,-1,0,0
719,419,2,2,-1,0,0
720,420,0,0,0,1,301
721,420,0,1,0,0,51
722,420,0,2,-1,0,0
723,420,1,0,0,0,14
724,420,1,1,0,0,24
725,420,1,2,-1,0,0
726,420,2,0,-1,0,0
727,420,2,1,-1,0,0
728,420,2,2,-1,0,0
729,421,0,0,0,1,238
730,421,0,1,0,0,115
731,421,0,2,-1,0,0
732,421,1,0,0,0,13
733,421,1,1,0,0,0
734,421,1,2,-1,0,0
735,421,2,0,-1,0,0
736,421,2,1,-1,0,0
737,421,2,2,-1,0,0
738,422,0,0,0,1,275
739,422,0,1,0,0,104
740,422,0,2,-1,0,0
741,422,1,0,0,0,0
742,422,1,1,0,0,0
743,422,1,2,-1,0,0
744,422,2,0,-1,0,0
745,422,2,1,-1,0,0
746,422,2,2,-1,0,0
747,423,0,0,0,1,223
748,423,0,1,0,1,170
749,423,0,2,-1,0,0
750,423,1,0,0,0,23
751,423,1,1,0,0,0
752,423,1,2,-1,0,0
753,423,2,0,-1,0,0
754,423,2,1,-1,0,0
755,423,2,2,-1,0,0
756,424,0,0,0,1,126
757,424,0,1,0,0,42
758,424,0,2,-1,0,0
759,424,1,0,0,0,67
760,424,1,1,0,0,2
761,424,1,2,-1,0,0
762,424,2,0,-1,0,0
763,424,2,1,-1,0,0
764,424,2,2,-1,0,0
765,425,0,0,0,0,28
766,425,0,1,0,0,0
767,425,0,2,-1,0,0
768,425,1,0,0,1,887
769,425,1,1,0,1,1083
770,425,1,2,-1,0,0
771,425,2,0,-1,0,0
772,425,2,1,-1,0,0
773,425,2,2,-1,0,0
774,426,0,0,0,0,2
775,426,0,1,0,1,298
776,426,0,2,-1,0,0
777,426,1,0,0,1,1379
778,426,1,1,0,1,3801
779,426,1,2,-1,0,0
780,426,2,0,-1,0,0
781,426,2,1,-1,0,0
782,426,2,2,-1,0,0
783,427,0,0,0,0,0
784,427,0,1,0,1,601
785,427,0,2,-1,0,0
786,427,1,0,0,1,2341
787,427,1,1,0,1,5693
788,427,1,2,-1,0,0
789,427,2,0,-1,0,0
790,427,2,1,-1,0,0
791,427,2,2,-1,0,0
792,428,0,0,0,0,0
793,428,0,1,0,1,807
794,428,0,2,-1,0,0
795,428,1,0,0,1,3292
796,428,1,1,0,1,6496
797,428,1,2,-1,0,0
798,428,2,0,-1,0,0
799,428,2,1,-1,0,0
800,428,2,2,-1,0,0
801,429,0,0,0,0,8
802,429,0,1,0,1,2257
803,429,0,2,-1,0,0
804,429,1,0,0,1,1588
805,429,1,1,0,1,6541
806,429,1,2,-1,0,0
807,429,2,0,-1,0,0
808,429,2,1,-1,0,0
809,429,2,2,-1,0,0
810,430,0,0,0,0,2
811,430,0,1,0,1,1366
812,430,0,2,-1,0,0
813,430,1,0,0,1,2429
814,430,1,1,0,1,6608
815,430,1,2,-1,0,0
816,430,2,0,-1,0,0
817,430,2,1,-1,0,0
818,430,2,2,-1,0,0
819,431,0,0,0,0,2
820,431,0,1,0,1,1336
821,431,0,2,-1,0,0
822,431,1,0,0,1,2259
823,431,1,1,0,1,6518
824,431,1,2,-1,0,0
825,431,2,0,-1,0,0
826,431,2,1,-1,0,0
827,431,2,2,-1,0,0
828,432,0,0,0,0,12
829,432,0,1,0,0,0
830,432,0,2,-1,0,0
831,432,1,0,0,0,0
832,432,1,1,0,0,0
833,432,1,2,-1,0,0
834,432,2,0,-1,0,0
835,432,2,1,-1,0,0
836,432,2,2,-1,0,0
837,433,0,0,0,0,0
838,433,0,1,0,0,4
839,433,0,2,-1,0,0
840,433,1,0,0,0,0
841,433,1,1,0,0,0
842,433,1,2,-1,0,0
843,433,2,0,-1,0,0
844,433,2,1,-1,0,0
845,433,2,2,-1,0,0
846,434,0,0,0,0,0
847,434,0,1,0,0,0
848,434,0,2,-1,0,0
849,434,1,0,0,0,2
850,434,1,1,0,0,0
851,434,1,2,-1,0,0
852,434,2,0,-1,0,0
853,434,2,1,-1,0,0
854,434,2,2,-1,0,0
855,435,0,0,0,0,0
856,435,0,1,0,0,6
857,435,0,2,-1,0,0
858,435,1,0,0,0,70
859,435,1,1,0,1,196
860,435,1,2,-1,0,0
861,435,2,0,-1,0,0
862,435,2,1,-1,0,0
863,435,2,2,-1,0,0
864,436,0,0,0,0,11
865,436,0,1,0,0,17
866,436,0,2,-1,0,0
867,436,1,0,0,0,52
868,436,1,1,0,1,149
869,436,1,2,-1,0,0
870,436,2,0,-1,0,0
871,436,2,1,-1,0,0
872,436,2,2,-1,0,0
873,437,0,0,0,0,0
874,437,0,1,0,0,0
875,437,0,2,-1,0,0
876,437,1,0,0,0,0
877,437,1,1,0,0,21
878,437,1,2,-1,0,0
879,437,2,0,-1,0,0
880,437,2,1,-1,0,0
881,437,2,2,-1,0,0
882,438,0,0,0,1,152
883,438,0,1,0,0,0
884,438,0,2,-1,0,0
885,438,1,0,0,0,17
886,438,1,1,0,0,57
887,438,1,2,-1,0,0
888,438,2,0,-1,0,0
889,438,2,1,-1,0,0
890,438,2,2,-1,0,0
891,439,0,0,0,0,66
892,439,0,1,0,0,8
893,439,0,2,-1,0,0
894,439,1,0,0,0,0
895,439,1,1,0,0,23
896,439,1,2,-1,0,0
897,439,2,0,-1,0,0
898,439,2,1,-1,0,0
899,439,2,2,-1,0,0
900,440,0,0,0,0,53
901,440,0,1,0,0,0
902,440,0,2,-1,0,0
903,440,1,0,0,0,1
904,440,1,1,0,0,0
905,440,1,2,-1,0,0
906,440,2,0,-1,0,0
907,440,2,1,-1,0,0
908,440,2,2,-1,0,0
909,441,0,0,0,0,35
910,441,0,1,0,0,8
911,441,0,2,-1,0,0
912,441,1,0,0,0,1
913,441,1,1,0,0,14
914,441,1,2,-1,0,0
915,441,2,0,-1,0,0
916,441,2,1,-1,0,0
917,441,2,2,-1,0,0
918,442,0,0,0,0,5
919,442,0,1,0,0,0
920,442,0,2,-1,0,0
921,442,1,0,0,0,0
922,442,1,1,0,0,0
923,442,1,2,-1,0,0
924,442,2,0,-1,0,0
925,442,2,1,-1,0,0
926,442,2,2,-1,0,0
927,443,0,0,0,0,124
928,443,0,1,0,0,0
929,443,0,2,-1,0,0
930,443,1,0,0,0,1
931,443,1,1,0,0,0
932,443,1,2,-1,0,0
933,443,2,0,-1,0,0
934,443,2,1,-1,0,0
935,443,2,2,-1,0,0
936,444,0,0,0,1,132
937,444,0,1,0,0,1
938,444,0,2,-1,0,0
939,444,1,0,0,0,0
940,444,1,1,0,0,0
941,444,1,2,-1,0,0
942,444,2,0,-1,0,0
943,444,2,1,-1,0,0
944,444,2,2,-1,0,0
945,445,0,0,0,0,52
946,445,0,1,0,0,61
947,445,0,2,-1,0,0
948,445,1,0,0,0,0
949,445,1,1,0,0,1
950,445,1,2,-1,0,0
951,445,2,0,-1,0,0
952,445,2,1,-1,0,0
953,445,2,2,-1,0,0
954,446,0,0,0,0,11
955,446,0,1,0,1,169
956,446,0,2,-1,0,0
957,446,1,0,0,0,0
