,Slice,x-grid,y-grid,Position,Poren,num Black pixels
412,441,2,1,0,0,0
413,441,2,2,-1,0,0
414,442,0,0,0,0,21
415,442,0,1,0,1,427
416,442,0,2,0,0,0
417,442,1,0,0,0,100
418,442,1,1,0,0,71
419,442,1,2,0,0,0
420,442,2,0,0,0,0
421,442,2,1,0,0,0
422,442,2,2,-1,0,0
423,443,0,0,0,0,123
424,443,0,1,0,1,387
425,443,0,2,0,0,0
426,443,1,0,0,0,12
427,443,1,1,0,0,16
428,443,1,2,0,0,0
429,443,2,0,0,0,0
430,443,2,1,0,0,0
431,443,2,2,-1,0,0
432,444,0,0,0,0,20
433,444,0,1,0,1,353
434,444,0,2,0,0,0
435,444,1,0,0,0,30
436,444,1,1,0,0,68
437,444,1,2,0,0,0
438,444,2,0,0,0,0
439,444,2,1,0,0,0
440,444,2,2,-1,0,0
441,445,0,0,0,1,294
442,445,0,1,0,1,367
443,445,0,2,0,0,0
444,445,1,0,0,1,265
445,445,1,1,0,0,104
446,445,1,2,0,0,0
447,445,2,0,0,0,0
448,445,2,1,0,0,0
449,445,2,2,-1,0,0
450,446,0,0,0,1,154
451,446,0,1,0,1,151
452,446,0,2,0,0,0
453,446,1,0,0,1,136
454,446,1,1,0,0,16
455,446,1,2,0,0,0
456,446,2,0,0,0,0
457,446,2,1,0,0,0
458,446,2,2,-1,0,0
459,447,0,0,0,0,48
460,447,0,1,0,0,38
461,447,0,2,0,0,0
462,447,1,0,0,0,76
463,447,1,1,0,0,46
464,447,1,2,0,0,0
465,447,2,0,0,0,0
466,447,2,1,0,0,0
467,447,2,2,-1,0,0
468,448,0,0,0,0,18
469,448,0,1,0,0,1
470,448,0,2,0,0,0
471,448,1,0,0,0,31
472,448,1,1,0,0,45
473,448,1,2,0,0,0
474,448,2,0,0,0,0
475,448,2,1,0,0,0
476,448,2,2,-1,0,0
477,449,0,0,0,1,146
478,449,0,1,0,0,1
479,449,0,2,0,0,0
480,449,1,0,0,0,11
481,449,1,1,0,0,15
482,449,1,2,0,0,0
483,449,2,0,0,0,0
484,449,2,1,0,0,0
485,449,2,2,-1,0,0
486,450,0,0,0,0,21
487,450,0,1,0,0,6
488,450,0,2,0,0,0
489,450,1,0,0,0,17
490,450,1,1,0,0,38
491,450,1,2,0,0,0
492,450,2,0,0,0,0
493,450,2,1,0,0,0
494,450,2,2,-1,0,0
495,451,0,0,0,0,19
496,451,0,1,0,0,3
497,451,0,2,0,0,0
498,451,1,0,0,0,13
499,451,1,1,0,0,14
500,451,1,2,0,0,0
501,451,2,0,0,0,0
502,451,2,1,0,0,0
503,451,2,2,-1,0,0
504,452,0,0,0,0,9
505,452,0,1,0,0,4
506,452,0,2,0,0,0
507,452,1,0,0,1,126
508,452,1,1,0,0,2
509,452,1,2,0,0,0
510,452,2,0,0,0,0
511,452,2,1,0,0,0
512,452,2,2,-1,0,0
513,453,0,0,0,0,5
514,453,0,1,0,0,18
515,453,0,2,0,0,0
516,453,1,0,0,1,145
517,453,1,1,0,0,4
518,453,1,2,0,0,0
519,453,2,0,0,0,0
520,453,2,1,0,0,0
521,453,2,2,-1,0,0
522,454,0,0,0,0,12
523,454,0,1,0,0,59
524,454,0,2,0,0,0
525,454,1,0,0,0,11
526,454,1,1,0,0,17
527,454,1,2,0,0,0
528,454,2,0,0,0,0
529,454,2,1,0,0,0
530,454,2,2,-1,0,0
531,455,0,0,0,1,172
532,455,0,1,0,1,190
533,455,0,2,0,0,0
534,455,1,0,0,0,0
535,455,1,1,0,0,0
536,455,1,2,-1,0,0
537,455,2,0,0,0,0
538,455,2,1,0,0,0
539,455,2,2,-1,0,0
540,456,0,0,0,0,121
541,456,0,1,0,0,12
542,456,0,2,0,0,0
543,456,1,0,0,0,2
544,456,1,1,0,0,5
545,456,1,2,-1,0,0
546,456,2,0,0,0,0
547,456,2,1,0,0,0
548,456,2,2,-1,0,0
549,457,0,0,0,0,32
550,457,0,1,0,1,130
551,457,0,2,0,0,0
552,457,1,0,0,0,2
553,457,1,1,0,0,13
554,457,1,2,0,0,0
555,457,2,0,0,0,0
556,457,2,1,0,0,0
557,457,2,2,-1,0,0
558,458,0,0,0,0,8
559,458,0,1,0,0,28
560,458,0,2,0,0,0
561,458,1,0,0,0,21
562,458,1,1,0,0,60
563,458,1,2,0,0,0
564,458,2,0,0,0,0
565,458,2,1,0,0,0
566,458,2,2,-1,0,0
567,459,0,0,0,0,48
568,459,0,1,0,0,5
569,459,0,2,0,0,0
570,459,1,0,0,0,81
571,459,1,1,0,0,123
572,459,1,2,0,0,0
573,459,2,0,0,0,0
574,459,2,1,0,0,0
575,459,2,2,-1,0,0
576,460,0,0,0,0,23
577,460,0,1,0,0,1
578,460,0,2,0,0,0
579,460,1,0,0,0,40
580,460,1,1,0,1,188
581,460,1,2,0,0,0
582,460,2,0,0,0,0
583,460,2,1,0,0,0
584,460,2,2,-1,0,0
585,461,0,0,0,1,141
586,461,0,1,0,0,52
587,461,0,2,0,0,0
588,461,1,0,0,0,37
589,461,1,1,0,0,54
590,461,1,2,0,0,0
591,461,2,0,0,0,0
592,461,2,1,0,0,0
593,461,2,2,-1,0,0
594,462,0,0,0,1,131
595,462,0,1,0,0,32
596,462,0,2,0,0,0
597,462,1,0,0,0,85
598,462,1,1,0,0,24
599,462,1,2,0,0,0
600,462,2,0,0,0,0
601,462,2,1,0,0,0
602,462,2,2,-1,0,0
603,463,0,0,0,0,31
604,463,0,1,0,0,10
605,463,0,2,0,0,0
606,463,1,0,0,1,243
607,463,1,1,0,0,8
608,463,1,2,0,0,0
609,463,2,0,0,0,0
610,463,2,1,0,0,0
611,463,2,2,-1,0,0
612,464,0,0,0,0,23
613,464,0,1,0,0,20
614,464,0,2,0,0,0
615,464,1,0,0,1,304
616,464,1,1,0,0,0
617,464,1,2,-1,0,0
618,464,2,0,0,0,0
619,464,2,1,0,0,0
620,464,2,2,-1,0,0
621,465,0,0,0,0,10
622,465,0,1,0,0,2
623,465,0,2,0,0,0
624,465,1,0,0,0,2
625,465,1,1,0,0,16
626,465,1,2,0,0,0
627,465,2,0,0,0,0
628,465,2,1,0,0,0
629,465,2,2,-1,0,0
630,466,0,0,0,0,1
631,466,0,1,0,0,0
632,466,0,2,0,0,0
633,466,1,0,0,0,7
634,466,1,1,0,0,50
635,466,1,2,0,0,0
636,466,2,0,0,0,0
637,466,2,1,0,0,0
638,466,2,2,-1,0,0
639,467,0,0,0,0,5
640,467,0,1,0,0,13
641,467,0,2,0,0,0
642,467,1,0,0,1,127
643,467,1,1,0,0,73
644,467,1,2,0,0,0
645,467,2,0,0,0,0
646,467,2,1,0,0,0
647,467,2,2,-1,0,0
648,468,0,0,0,0,4
649,468,0,1,0,1,143
650,468,0,2,0,0,0
651,468,1,0,0,1,294
652,468,1,1,0,0,98
653,468,1,2,0,0,0
654,468,2,0,0,0,0
655,468,2,1,0,0,0
656,468,2,2,-1,0,0
657,469,0,0,0,0,32
658,469,0,1,0,1,215
659,469,0,2,0,0,0
660,469,1,0,0,1,358
661,469,1,1,0,0,113
662,469,1,2,0,0,0
663,469,2,0,0,0,0
664,469,2,1,0,0,0
665,469,2,2,-1,0,0
666,470,0,0,0,0,52
667,470,0,1,0,0,117
668,470,0,2,0,0,0
669,470,1,0,0,0,117
670,470,1,1,0,0,6
671,470,1,2,-1,0,0
672,470,2,0,0,0,0
673,470,2,1,0,0,0
674,470,2,2,-1,0,0
675,471,0,0,0,0,41
676,471,0,1,0,0,107
677,471,0,2,0,0,0
678,471,1,0,0,0,56
679,471,1,1,0,0,24
680,471,1,2,0,0,0
681,471,2,0,0,0,0
682,471,2,1,0,0,0
683,471,2,2,-1,0,0
684,472,0,0,0,0,15
685,472,0,1,0,0,10
686,472,0,2,0,0,0
687,472,1,0,0,0,12
688,472,1,1,0,0,35
689,472,1,2,0,0,0
690,472,2,0,0,0,0
691,472,2,1,0,0,0
692,472,2,2,-1,0,0
693,473,0,0,0,1,199
694,473,0,1,0,0,111
695,473,0,2,0,0,0
696,473,1,0,0,0,0
697,473,1,1,0,0,17
698,473,1,2,0,0,0
699,473,2,0,0,0,0
700,473,2,1,0,0,0
701,473,2,2,-1,0,0
702,474,0,0,0,0,88
703,474,0,1,0,1,149
704,474,0,2,0,0,0
705,474,1,0,0,0,0
706,474,1,1,0,0,40
707,474,1,2,0,0,0
708,474,2,0,0,0,0
709,474,2,1,0,0,0
710,474,2,2,-1,0,0
711,475,0,0,0,0,50
712,475,0,1,0,0,84
713,475,0,2,0,0,0
714,475,1,0,0,0,31
715,475,1,1,0,0,6
716,475,1,2,-1,0,0
717,475,2,0,0,0,0
718,475,2,1,0,0,0
719,475,2,2,-1,0,0
720,476,0,0,0,1,202
721,476,0,1,0,0,40
722,476,0,2,0,0,0
723,476,1,0,0,1,404
724,476,1,1,0,0,12
725,476,1,2,-1,0,0
726,476,2,0,-1,0,0
727,476,2,1,-1,0,0
728,476,2,2,-1,0,0
729,477,0,0,0,1,131
730,477,0,1,0,0,78
731,477,0,2,0,0,0
732,477,1,0,0,1,141
733,477,1,1,0,1,290
734,477,1,2,-1,0,0
735,477,2,0,-1,0,0
736,477,2,1,-1,0,0
737,477,2,2,-1,0,0
738,478,0,0,0,0,18
739,478,0,1,0,1,125
740,478,0,2,-1,0,0
741,478,1,0,0,1,150
742,478,1,1,0,1,151
743,478,1,2,-1,0,0
744,478,2,0,-1,0,0
745,478,2,1,-1,0,0
746,478,2,2,-1,0,0
747,479,0,0,0,0,10
748,479,0,1,0,1,142
749,479,0,2,-1,0,0
750,479,1,0,0,1,158
751,479,1,1,0,0,104
752,479,1,2,-1,0,0
753,479,2,0,-1,0,0
754,479,2,1,-1,0,0
755,479,2,2,-1,0,0
756,480,0,0,0,0,21
757,480,0,1,0,0,3
758,480,0,2,-1,0,0
759,480,1,0,0,0,16
760,480,1,1,0,0,21
761,480,1,2,-1,0,0
762,480,2,0,-1,0,0
763,480,2,1,-1,0,0
764,480,2,2,-1,0,0
765,481,0,0,0,0,23
766,481,0,1,0,0,5
767,481,0,2,-1,0,0
768,481,1,0,0,0,6
769,481,1,1,0,0,37
770,481,1,2,-1,0,0
771,481,2,0,-1,0,0
772,481,2,1,-1,0,0
773,481,2,2,-1,0,0
774,482,0,0,0,0,48
775,482,0,1,0,0,11
776,482,0,2,-1,0,0
777,482,1,0,0,0,7
778,482,1,1,0,1,212
779,482,1,2,-1,0,0
780,482,2,0,-1,0,0
781,482,2,1,-1,0,0
782,482,2,2,-1,0,0
783,483,0,0,0,0,10
784,483,0,1,0,0,15
785,483,0,2,-1,0,0
786,483,1,0,0,0,0
787,483,1,1,0,1,125
788,483,1,2,-1,0,0
789,483,2,0,-1,0,0
790,483,2,1,-1,0,0
791,483,2,2,-1,0,0
792,484,0,0,0,0,34
793,484,0,1,0,0,0
794,484,0,2,-1,0,0
795,484,1,0,0,1,269
796,484,1,1,0,1,262
797,484,1,2,-1,0,0
798,484,2,0,-1,0,0
799,484,2,1,-1,0,0
800,484,2,2,-1,0,0
801,485,0,0,0,0,3
802,485,0,1,0,0,5
803,485,0,2,-1,0,0
804,485,1,0,0,1,228
805,485,1,1,0,0,81
806,485,1,2,-1,0,0
807,485,2,0,-1,0,0
808,485,2,1,-1,0,0
809,485,2,2,-1,0,0
810,486,0,0,0,0,5
811,486,0,1,0,0,1
812,486,0,2,-1,0,0
813,486,1,0,0,0,25
814,486,1,1,0,0,120
815,486,1,2,-1,0,0
816,486,2,0,-1,0,0
817,486,2,1,-1,0,0
818,486,2,2,-1,0,0
819,487,0,0,0,0,37
820,487,0,1,0,0,34
821,487,0,2,-1,0,0
822,487,1,0,0,0,17
823,487,1,1,0,1,158
824,487,1,2,-1,0,0
825,487,2,0,-1,0,0
826,487,2,1,-1,0,0
827,487,2,2,-1,0,0
828,488,0,0,0,0,99
829,488,0,1,0,0,37
830,488,0,2,-1,0,0
831,488,1,0,0,0,0
832,488,1,1,0,0,12
833,488,1,2,-1,0,0
834,488,2,0,-1,0,0
835,488,2,1,-1,0,0
836,488,2,2,-1,0,0
837,489,0,0,0,0,34
838,489,0,1,0,0,41
839,489,0,2,-1,0,0
840,489,1,0,0,0,11
841,489,1,1,0,0,21
842,489,1,2,-1,0,0
843,489,2,0,-1,0,0
844,489,2,1,-1,0,0
845,489,2,2,-1,0,0
846,490,0,0,0,0,13
847,490,0,1,0,0,88
848,490,0,2,-1,0,0
849,490,1,0,0,0,78
850,490,1,1,0,0,3
851,490,1,2,-1,0,0
852,490,2,0,-1,0,0
853,490,2,1,-1,0,0
854,490,2,2,-1,0,0
855,491,0,0,0,1,221
856,491,0,1,0,0,106
857,491,0,2,-1,0,0
858,491,1,0,0,0,60
859,491,1,1,0,0,55
860,491,1,2,-1,0,0
861,491,2,0,-1,0,0
862,491,2,1,-1,0,0
863,491,2,2,-1,0,0
864,492,0,0,0,1,340
865,492,0,1,0,1,159
866,492,0,2,-1,0,0
867,492,1,0,0,1,180
868,492,1,1,0,1,173
869,492,1,2,-1,0,0
870,492,2,0,-1,0,0
871,492,2,1,-1,0,0
872,492,2,2,-1,0,0
873,493,0,0,0,0,65
874,493,0,1,0,0,48
875,493,0,2,-1,0,0
876,493,1,0,0,0,65
877,493,1,1,0,1,210
878,493,1,2,-1,0,0
879,493,2,0,-1,0,0
880,493,2,1,-1,0,0
881,493,2,2,-1,0,0
882,494,0,0,0,0,5
883,494,0,1,0,0,1
884,494,0,2,-1,0,0
885,494,1,0,0,0,39
886,494,1,1,0,0,49
887,494,1,2,-1,0,0
888,494,2,0,-1,0,0
889,494,2,1,-1,0,0
890,494,2,2,-1,0,0
891,495,0,0,0,0,8
892,495,0,1,0,0,10
893,495,0,2,-1,0,0
894,495,1,0,0,0,50
895,495,1,1,0,0,0
896,495,1,2,-1,0,0
897,495,2,0,-1,0,0
898,495,2,1,-1,0,0
899,495,2,2,-1,0,0
900,496,0,0,0,0,0
901,496,0,1,0,0,37
902,496,0,2,-1,0,0
903,496,1,0,0,0,17
904,496,1,1,0,0,1
905,496,1,2,-1,0,0
906,496,2,0,-1,0,0
907,496,2,1,-1,0,0
908,496,2,2,-1,0,0
909,497,0,0,0,0,34
910,497,0,1,0,0,11
911,497,0,2,-1,0,0
912,497,1,0,0,0,57
913,497,1,1,0,0,1
914,497,1,2,-1,0,0
915,497,2,0,-1,0,0
916,497,2,1,-1,0,0
917,497,2,2,-1,0,0
918,498,0,0,0,0,12
919,498,0,1,0,0,0
920,498,0,2,-1,0,0
921,498,1,0,0,0,7
922,498,1,1,0,0,23
923,498,1,2,-1,0,0
924,498,2,0,-1,0,0
925,498,2,1,-1,0,0
926,498,2,2,-1,0,0
927,499,0,0,0,0,0
928,499,0,1,0,0,9
929,499,0,2,-1,0,0
930,499,1,0,0,0,15
931,499,1,1,0,0,7
932,499,1,2,-1,0,0
933,499,2,0,-1,0,0
934,499,2,1,-1,0,0
935,499,2,2,-1,0,0
936,500,0,0,0,0,18
937,500,0,1,0,0,6
938,500,0,2,-1,0,0
939,500,1,0,0,0,0
940,500,1,1,0,0,58
941,500,1,2,-1,0,0
942,500,2,0,-1,0,0
943,500,2,1,-1,0,0
944,500,2,2,-1,0,0
945,501,0,0,0,0,0
946,501,0,1,0,0,67
947,501,0,2,-1,0,0
948,501,1,0,0,0,2
949,501,1,1,0,0,21
950,501,1,2,-1,0,0
951,501,2,0,-1,0,0
952,501,2,1,-1,0,0
953,501,2,2,-1,0,0
954,502,0,0,0,0,1
955,502,0,1,0,1,131
956,502,0,2,-1,0,0
957,502,1,0,0,0,24
958,502,1,1,0,0,21
959,502,1,2,-1,0,0
960,502,2,0,-1,0,0
961,502,2,1,-1,0,0
962,502,2,2,-1,0,0
963,503,0,0,0,0,0
964,503,0,1,0,0,5
965,503,0,2,-1,0,0
966,503,1,0,0,1,157
967,503,1,1,0,1,151
968,503,1,2,-1,0,0
969,503,2,0,-1,0,0
970,503,2,1,-1,0,0
971,503,2,2,-1,0,0
972,504,0,0,0,0,1
973,504,0,1,0,0,10
974,504,0,2,-1,0,0
975,504,1,0,0,0,3
976,504,1,1,0,1,235
977,504,1,2,-1,0,0
978,504,2,0,-1,0,0
