,Slice,x-grid,y-grid,Position,Poren,num Black pixels
301,432,1,1,0,1,311
302,432,1,2,0,0,0
303,432,2,0,0,0,0
304,432,2,1,0,0,0
305,432,2,2,-1,0,0
306,433,0,0,0,0,46
307,433,0,1,0,1,692
308,433,0,2,0,0,0
309,433,1,0,0,0,85
310,433,1,1,0,1,321
311,433,1,2,0,0,0
312,433,2,0,0,0,0
313,433,2,1,0,0,0
314,433,2,2,-1,0,0
315,434,0,0,0,0,51
316,434,0,1,0,1,940
317,434,0,2,0,0,0
318,434,1,0,0,1,188
319,434,1,1,0,1,566
320,434,1,2,0,0,0
321,434,2,0,0,0,0
322,434,2,1,0,0,0
323,434,2,2,-1,0,0
324,435,0,0,0,0,80
325,435,0,1,0,1,682
326,435,0,2,0,0,0
327,435,1,0,0,1,242
328,435,1,1,0,1,305
329,435,1,2,0,0,0
330,435,2,0,0,0,0
331,435,2,1,0,0,0
332,435,2,2,-1,0,0
333,436,0,0,0,0,88
334,436,0,1,0,1,731
335,436,0,2,0,0,0
336,436,1,0,0,1,181
337,436,1,1,0,0,86
338,436,1,2,0,0,0
339,436,2,0,0,0,0
340,436,2,1,0,0,0
341,436,2,2,-1,0,0
342,437,0,0,0,0,54
343,437,0,1,0,1,353
344,437,0,2,0,0,0
345,437,1,0,0,0,99
346,437,1,1,0,0,50
347,437,1,2,0,0,0
348,437,2,0,0,0,0
349,437,2,1,0,0,0
350,437,2,2,-1,0,0
351,438,0,0,0,0,113
352,438,0,1,0,1,175
353,438,0,2,0,0,0
354,438,1,0,0,1,166
355,438,1,1,0,0,105
356,438,1,2,0,0,0
357,438,2,0,0,0,0
358,438,2,1,0,0,0
359,438,2,2,-1,0,0
360,439,0,0,0,0,72
361,439,0,1,0,0,70
362,439,0,2,0,0,0
363,439,1,0,0,0,96
364,439,1,1,0,1,125
365,439,1,2,0,0,0
366,439,2,0,0,0,0
367,439,2,1,0,0,0
368,439,2,2,-1,0,0
369,440,0,0,0,0,105
370,440,0,1,0,0,83
371,440,0,2,0,0,0
372,440,1,0,0,0,120
373,440,1,1,0,0,114
374,440,1,2,0,0,0
375,440,2,0,0,0,0
376,440,2,1,0,0,0
377,440,2,2,-1,0,0
378,441,0,0,0,0,95
379,441,0,1,0,1,139
380,441,0,2,0,0,0
381,441,1,0,0,0,75
382,441,1,1,0,1,414
383,441,1,2,0,0,0
384,441,2,0,0,0,0
385,441,2,1,0,0,0
386,441,2,2,-1,0,0
387,442,0,0,0,0,37
388,442,0,1,0,0,111
389,442,0,2,0,0,0
390,442,1,0,0,0,99
391,442,1,1,0,1,339
392,442,1,2,0,0,0
393,442,2,0,0,0,0
394,442,2,1,0,0,0
395,442,2,2,-1,0,0
396,443,0,0,0,1,180
397,443,0,1,0,1,154
398,443,0,2,0,0,0
399,443,1,0,0,1,214
400,443,1,1,0,1,282
401,443,1,2,0,0,0
402,443,2,0,0,0,0
403,443,2,1,0,0,0
404,443,2,2,-1,0,0
405,444,0,0,0,0,109
406,444,0,1,0,0,80
407,444,0,2,0,0,0
408,444,1,0,0,0,92
409,444,1,1,0,1,196
410,444,1,2,0,0,0
411,444,2,0,0,0,0
412,444,2,1,0,0,0
413,444,2,2,-1,0,0
414,445,0,0,0,0,45
415,445,0,1,0,0,79
416,445,0,2,0,0,0
417,445,1,0,0,0,91
418,445,1,1,0,1,138
419,445,1,2,0,0,0
420,445,2,0,0,0,0
421,445,2,1,0,0,0
422,445,2,2,-1,0,0
423,446,0,0,0,0,64
424,446,0,1,0,1,138
425,446,0,2,0,0,0
426,446,1,0,0,0,115
427,446,1,1,0,0,79
428,446,1,2,0,0,0
429,446,2,0,0,0,0
430,446,2,1,0,0,0
431,446,2,2,-1,0,0
432,447,0,0,0,0,110
433,447,0,1,0,0,83
434,447,0,2,0,0,0
435,447,1,0,0,0,97
436,447,1,1,0,1,278
437,447,1,2,0,0,0
438,447,2,0,0,0,0
439,447,2,1,0,0,0
440,447,2,2,-1,0,0
441,448,0,0,0,1,215
442,448,0,1,0,0,102
443,448,0,2,0,0,0
444,448,1,0,0,1,237
445,448,1,1,0,1,134
446,448,1,2,0,0,0
447,448,2,0,0,0,0
448,448,2,1,0,0,0
449,448,2,2,-1,0,0
450,449,0,0,0,0,101
451,449,0,1,0,0,56
452,449,0,2,0,0,0
453,449,1,0,0,0,88
454,449,1,1,0,0,75
455,449,1,2,0,0,0
456,449,2,0,0,0,0
457,449,2,1,0,0,0
458,449,2,2,-1,0,0
459,450,0,0,0,1,143
460,450,0,1,0,0,55
461,450,0,2,0,0,0
462,450,1,0,0,1,166
463,450,1,1,0,0,56
464,450,1,2,0,0,0
465,450,2,0,0,0,0
466,450,2,1,0,0,0
467,450,2,2,-1,0,0
468,451,0,0,0,0,58
469,451,0,1,0,0,77
470,451,0,2,0,0,0
471,451,1,0,0,1,188
472,451,1,1,0,1,470
473,451,1,2,0,0,0
474,451,2,0,0,0,0
475,451,2,1,0,0,0
476,451,2,2,-1,0,0
477,452,0,0,0,0,65
478,452,0,1,0,0,108
479,452,0,2,0,0,0
480,452,1,0,0,0,80
481,452,1,1,0,1,199
482,452,1,2,0,0,0
483,452,2,0,0,0,0
484,452,2,1,0,0,0
485,452,2,2,-1,0,0
486,453,0,0,0,1,393
487,453,0,1,0,0,96
488,453,0,2,0,0,0
489,453,1,0,0,0,58
490,453,1,1,0,1,164
491,453,1,2,0,0,0
492,453,2,0,0,0,0
493,453,2,1,0,0,0
494,453,2,2,-1,0,0
495,454,0,0,0,1,602
496,454,0,1,0,0,47
497,454,0,2,0,0,0
498,454,1,0,0,0,95
499,454,1,1,0,0,82
500,454,1,2,0,0,0
501,454,2,0,0,0,0
502,454,2,1,0,0,0
503,454,2,2,-1,0,0
504,455,0,0,0,1,608
505,455,0,1,0,0,88
506,455,0,2,0,0,0
507,455,1,0,0,1,207
508,455,1,1,0,0,42
509,455,1,2,0,0,0
510,455,2,0,0,0,0
511,455,2,1,0,0,0
512,455,2,2,-1,0,0
513,456,0,0,0,1,1084
514,456,0,1,0,0,73
515,456,0,2,0,0,0
516,456,1,0,0,1,456
517,456,1,1,0,1,171
518,456,1,2,0,0,0
519,456,2,0,0,0,0
520,456,2,1,0,0,0
521,456,2,2,-1,0,0
522,457,0,0,0,1,387
523,457,0,1,0,1,289
524,457,0,2,0,0,0
525,457,1,0,0,0,55
526,457,1,1,0,0,48
527,457,1,2,0,0,0
528,457,2,0,0,0,0
529,457,2,1,0,0,0
530,457,2,2,-1,0,0
531,458,0,0,0,0,92
532,458,0,1,0,0,120
533,458,0,2,0,0,0
534,458,1,0,0,0,63
535,458,1,1,0,1,451
536,458,1,2,0,0,0
537,458,2,0,0,0,0
538,458,2,1,0,0,0
539,458,2,2,-1,0,0
540,459,0,0,0,0,43
541,459,0,1,0,0,84
542,459,0,2,0,0,0
543,459,1,0,0,0,44
544,459,1,1,0,1,624
545,459,1,2,0,0,0
546,459,2,0,0,0,0
547,459,2,1,0,0,0
548,459,2,2,-1,0,0
549,460,0,0,0,0,101
550,460,0,1,0,1,202
551,460,0,2,0,0,0
552,460,1,0,0,0,85
553,460,1,1,0,1,894
554,460,1,2,0,0,0
555,460,2,0,0,0,0
556,460,2,1,0,0,0
557,460,2,2,-1,0,0
558,461,0,0,0,1,139
559,461,0,1,0,1,173
560,461,0,2,0,0,0
561,461,1,0,0,0,44
562,461,1,1,0,1,625
563,461,1,2,0,0,0
564,461,2,0,0,0,0
565,461,2,1,0,0,0
566,461,2,2,-1,0,0
567,462,0,0,0,0,80
568,462,0,1,0,1,288
569,462,0,2,0,0,0
570,462,1,0,0,0,40
571,462,1,1,0,1,341
572,462,1,2,0,0,0
573,462,2,0,0,0,0
574,462,2,1,0,0,0
575,462,2,2,-1,0,0
576,463,0,0,0,0,38
577,463,0,1,0,0,84
578,463,0,2,0,0,0
579,463,1,0,0,0,26
580,463,1,1,0,1,221
581,463,1,2,0,0,0
582,463,2,0,0,0,0
583,463,2,1,0,0,0
584,463,2,2,-1,0,0
585,464,0,0,0,0,113
586,464,0,1,0,0,100
587,464,0,2,0,0,0
588,464,1,0,0,0,38
589,464,1,1,0,0,73
590,464,1,2,0,0,0
591,464,2,0,0,0,0
592,464,2,1,0,0,0
593,464,2,2,-1,0,0
594,465,0,0,0,0,99
595,465,0,1,0,1,167
596,465,0,2,0,0,0
597,465,1,0,0,0,13
598,465,1,1,0,0,32
599,465,1,2,0,0,0
600,465,2,0,0,0,0
601,465,2,1,0,0,0
602,465,2,2,-1,0,0
603,466,0,0,0,0,28
604,466,0,1,0,1,224
605,466,0,2,0,0,0
606,466,1,0,0,0,38
607,466,1,1,0,0,121
608,466,1,2,0,0,0
609,466,2,0,0,0,0
610,466,2,1,0,0,0
611,466,2,2,-1,0,0
612,467,0,0,0,0,113
613,467,0,1,0,0,70
614,467,0,2,0,0,0
615,467,1,0,0,0,38
616,467,1,1,0,0,89
617,467,1,2,0,0,0
618,467,2,0,0,0,0
619,467,2,1,0,0,0
620,467,2,2,-1,0,0
621,468,0,0,0,1,281
622,468,0,1,0,1,175
623,468,0,2,0,0,0
624,468,1,0,0,0,46
625,468,1,1,0,0,39
626,468,1,2,0,0,0
627,468,2,0,0,0,0
628,468,2,1,0,0,0
629,468,2,2,-1,0,0
630,469,0,0,0,1,147
631,469,0,1,0,1,404
632,469,0,2,0,0,0
633,469,1,0,0,0,103
634,469,1,1,0,0,38
635,469,1,2,0,0,0
636,469,2,0,0,0,0
637,469,2,1,0,0,0
638,469,2,2,-1,0,0
639,470,0,0,0,0,98
640,470,0,1,0,1,453
641,470,0,2,0,0,0
642,470,1,0,0,1,139
643,470,1,1,0,0,31
644,470,1,2,0,0,0
645,470,2,0,0,0,0
646,470,2,1,0,0,0
647,470,2,2,-1,0,0
648,471,0,0,0,1,139
649,471,0,1,0,1,196
650,471,0,2,0,0,0
651,471,1,0,0,0,85
652,471,1,1,0,0,38
653,471,1,2,0,0,0
654,471,2,0,0,0,0
655,471,2,1,0,0,0
656,471,2,2,-1,0,0
657,472,0,0,0,1,174
658,472,0,1,0,1,901
659,472,0,2,0,0,0
660,472,1,0,0,1,191
661,472,1,1,0,0,87
662,472,1,2,0,0,0
663,472,2,0,0,0,0
664,472,2,1,0,0,0
665,472,2,2,-1,0,0
666,473,0,0,0,1,472
667,473,0,1,0,1,680
668,473,0,2,0,0,0
669,473,1,0,0,1,197
670,473,1,1,0,1,317
671,473,1,2,0,0,0
672,473,2,0,0,0,10
673,473,2,1,0,0,15
674,473,2,2,-1,0,0
675,474,0,0,0,1,561
676,474,0,1,0,0,78
677,474,0,2,0,0,0
678,474,1,0,0,1,448
679,474,1,1,0,1,332
680,474,1,2,0,0,0
681,474,2,0,0,0,20
682,474,2,1,0,0,27
683,474,2,2,-1,0,0
684,475,0,0,0,1,576
685,475,0,1,0,0,23
686,475,0,2,0,0,0
687,475,1,0,0,1,650
688,475,1,1,0,1,922
689,475,1,2,0,0,0
690,475,2,0,-1,0,0
691,475,2,1,0,0,1
692,475,2,2,-1,0,0
693,476,0,0,0,1,466
694,476,0,1,0,1,994
695,476,0,2,0,0,0
696,476,1,0,0,1,439
697,476,1,1,0,1,754
698,476,1,2,0,0,0
699,476,2,0,-1,0,0
700,476,2,1,-1,0,0
701,476,2,2,-1,0,0
702,477,0,0,0,1,434
703,477,0,1,0,1,1305
704,477,0,2,-1,0,0
705,477,1,0,0,0,28
706,477,1,1,0,1,340
707,477,1,2,-1,0,0
708,477,2,0,-1,0,0
709,477,2,1,-1,0,0
710,477,2,2,-1,0,0
711,478,0,0,0,1,463
712,478,0,1,0,1,736
713,478,0,2,-1,0,0
714,478,1,0,0,0,57
715,478,1,1,0,1,154
716,478,1,2,-1,0,0
717,478,2,0,-1,0,0
718,478,2,1,-1,0,0
719,478,2,2,-1,0,0
720,479,0,0,0,0,96
721,479,0,1,0,1,462
722,479,0,2,-1,0,0
723,479,1,0,0,0,22
724,479,1,1,0,0,74
725,479,1,2,-1,0,0
726,479,2,0,-1,0,0
727,479,2,1,-1,0,0
728,479,2,2,-1,0,0
729,480,0,0,0,0,76
730,480,0,1,0,1,153
731,480,0,2,-1,0,0
732,480,1,0,0,0,11
733,480,1,1,0,0,89
734,480,1,2,-1,0,0
735,480,2,0,-1,0,0
736,480,2,1,-1,0,0
737,480,2,2,-1,0,0
738,481,0,0,0,0,58
739,481,0,1,0,0,27
740,481,0,2,-1,0,0
741,481,1,0,0,0,15
742,481,1,1,0,1,140
743,481,1,2,-1,0,0
744,481,2,0,-1,0,0
745,481,2,1,-1,0,0
746,481,2,2,-1,0,0
747,482,0,0,0,0,45
748,482,0,1,0,0,91
749,482,0,2,-1,0,0
750,482,1,0,0,0,88
751,482,1,1,0,1,359
752,482,1,2,-1,0,0
753,482,2,0,-1,0,0
754,482,2,1,-1,0,0
755,482,2,2,-1,0,0
756,483,0,0,0,0,17
757,483,0,1,0,0,103
758,483,0,2,-1,0,0
759,483,1,0,0,1,196
760,483,1,1,0,0,74
761,483,1,2,-1,0,0
762,483,2,0,-1,0,0
763,483,2,1,-1,0,0
764,483,2,2,-1,0,0
765,484,0,0,0,0,29
766,484,0,1,0,1,135
767,484,0,2,-1,0,0
768,484,1,0,0,0,13
769,484,1,1,0,0,55
770,484,1,2,-1,0,0
771,484,2,0,-1,0,0
772,484,2,1,-1,0,0
773,484,2,2,-1,0,0
774,485,0,0,0,0,108
775,485,0,1,0,0,71
776,485,0,2,-1,0,0
777,485,1,0,0,0,23
778,485,1,1,0,0,17
779,485,1,2,-1,0,0
780,485,2,0,-1,0,0
781,485,2,1,-1,0,0
782,485,2,2,-1,0,0
783,486,0,0,0,0,27
784,486,0,1,0,0,21
785,486,0,2,-1,0,0
786,486,1,0,0,0,87
787,486,1,1,0,0,11
788,486,1,2,-1,0,0
789,486,2,0,-1,0,0
790,486,2,1,-1,0,0
791,486,2,2,-1,0,0
792,487,0,0,0,0,13
793,487,0,1,0,0,29
794,487,0,2,-1,0,0
795,487,1,0,0,0,72
796,487,1,1,0,0,41
797,487,1,2,-1,0,0
798,487,2,0,-1,0,0
799,487,2,1,-1,0,0
800,487,2,2,-1,0,0
801,488,0,0,0,1,146
802,488,0,1,0,0,86
803,488,0,2,-1,0,0
804,488,1,0,0,1,420
805,488,1,1,0,1,224
806,488,1,2,-1,0,0
807,488,2,0,-1,0,0
808,488,2,1,-1,0,0
809,488,2,2,-1,0,0
810,489,0,0,0,0,58
811,489,0,1,0,0,64
812,489,0,2,-1,0,0
813,489,1,0,0,1,269
814,489,1,1,0,1,125
815,489,1,2,-1,0,0
816,489,2,0,-1,0,0
817,489,2,1,-1,0,0
818,489,2,2,-1,0,0
819,490,0,0,0,0,61
820,490,0,1,0,1,158
821,490,0,2,-1,0,0
822,490,1,0,0,1,189
823,490,1,1,0,0,6
824,490,1,2,-1,0,0
825,490,2,0,-1,0,0
826,490,2,1,-1,0,0
827,490,2,2,-1,0,0
828,491,0,0,0,0,43
829,491,0,1,0,0,65
830,491,0,2,-1,0,0
831,491,1,0,0,0,107
832,491,1,1,0,0,116
833,491,1,2,-1,0,0
834,491,2,0,-1,0,0
835,491,2,1,-1,0,0
836,491,2,2,-1,0,0
837,492,0,0,0,0,21
838,492,0,1,0,0,17
839,492,0,2,-1,0,0
840,492,1,0,0,0,22
841,492,1,1,0,1,243
842,492,1,2,-1,0,0
843,492,2,0,-1,0,0
844,492,2,1,-1,0,0
845,492,2,2,-1,0,0
846,493,0,0,0,0,23
847,493,0,1,0,0,9
848,493,0,2,-1,0,0
849,493,1,0,0,0,23
850,493,1,1,0,1,217
851,493,1,2,-1,0,0
852,493,2,0,-1,0,0
853,493,2,1,-1,0,0
854,493,2,2,-1,0,0
855,494,0,0,0,0,12
856,494,0,1,0,0,19
857,494,0,2,-1,0,0
858,494,1,0,0,0,52
859,494,1,1,0,0,20
860,494,1,2,-1,0,0
861,494,2,0,-1,0,0
862,494,2,1,-1,0,0
863,494,2,2,-1,0,0
864,495,0,0,0,0,44
865,495,0,1,0,1,149
866,495,0,2,-1,0,0
867,495,1,0,0,0,14
868,495,1,1,0,0,28
869,495,1,2,-1,0,0
870,495,2,0,-1,0,0
871,495,2,1,-1,0,0
872,495,2,2,-1,0,0
873,496,0,0,0,0,19
874,496,0,1,0,1,549
875,496,0,2,-1,0,0
876,496,1,0,0,0,35
877,496,1,1,0,0,42
878,496,1,2,-1,0,0
879,496,2,0,-1,0,0
880,496,2,1,-1,0,0
881,496,2,2,-1,0,0
882,497,0,0,0,0,2
883,497,0,1,0,1,481
884,497,0,2,-1,0,0
885,497,1,0,0,0,3
886,497,1,1,0,0,26
887,497,1,2,-1,0,0
888,497,2,0,-1,0,0
889,497,2,1,-1,0,0
890,497,2,2,-1,0,0
891,498,0,0,0,0,10
892,498,0,1,0,1,439
893,498,0,2,-1,0,0
894,498,1,0,0,0,27
895,498,1,1,0,0,40
896,498,1,2,-1,0,0
897,498,2,0,-1,0,0
898,498,2,1,-1,0,0
899,498,2,2,-1,0,0
900,499,0,0,0,1,130
901,499,0,1,0,1,299
902,499,0,2,-1,0,0
903,499,1,0,0,0,2
904,499,1,1,0,0,36
905,499,1,2,-1,0,0
906,499,2,0,-1,0,0
907,499,2,1,-1,0,0
908,499,2,2,-1,0,0
909,500,0,0,0,0,119
910,500,0,1,0,1,231
911,500,0,2,-1,0,0
912,500,1,0,0,0,32
913,500,1,1,0,1,180
914,500,1,2,-1,0,0
915,500,2,0,-1,0,0
916,500,2,1,-1,0,0
917,500,2,2,-1,0,0
918,501,0,0,0,1,163
919,501,0,1,0,1,355
920,501,0,2,-1,0,0
921,501,1,0,0,0,60
922,501,1,1,0,1,383
923,501,1,2,-1,0,0
924,501,2,0,-1,0,0
925,501,2,1,-1,0,0
926,501,2,2,-1,0,0
927,502,0,0,0,0,67
928,502,0,1,0,1,258
929,502,0,2,-1,0,0
930,502,1,0,0,0,41
931,502,1,1,0,1,239
932,502,1,2,-1,0,0
933,502,2,0,-1,0,0
934,502,2,1,-1,0,0
935,502,2,2,-1,0,0
936,503,0,0,0,0,56
937,503,0,1,0,1,140
938,503,0,2,-1,0,0
939,503,1,0,0,0,4
940,503,1,1,0,0,80
941,503,1,2,-1,0,0
942,503,2,0,-1,0,0
943,503,2,1,-1,0,0
944,503,2,2,-1,0,0
945,504,0,0,0,1,236
946,504,0,1,0,1,185
947,504,0,2,-1,0,0
948,504,1,0,0,0,7
949,504,1,1,0,0,56
950,504,1,2,-1,0,0
951,504,2,0,-1,0,0
952,504,2,1,-1,0,0
953,504,2,2,-1,0,0
954,505,0,0,0,1,608
955,505,0,1,0,1,236
956,505,0,2,-1,0,0
957,505,1,0,0,0,1
958,505,1,1,0,0,3
959,505,1,2,-1,0,0
960,505,2,0,-1,0,0
961,505,2,1,-1,0,0
962,505,2,2,-1,0,0
963,506,0,0,0,1,599
964,506,0,1,0,1,388
965,506,0,2,-1,0,0
966,506,1,0,0,0,6
967,506,1,1,0,0,6
968,506,1,2,-1,0,0
969,506,2,0,-1,0,0
970,506,2,1,-1,0,0
971,506,2,2,-1,0,0
972,507,0,0,0,1,363
973,507,0,1,0,1,235
974,507,0,2,-1,0,0
975,507,1,0,0,0,6
976,507,1,1,0,0,2
977,507,1,2,-1,0,0
