,Slice,x-grid,y-grid,Position,Poren,num Black pixels
91,407,0,1,0,0,1
92,407,0,2,0,0,0
93,407,1,0,0,0,0
94,407,1,1,0,1,210
95,407,1,2,0,0,0
96,407,2,0,0,0,0
97,407,2,1,0,0,0
98,407,2,2,-1,0,0
99,408,0,0,0,0,0
100,408,0,1,0,0,42
101,408,0,2,0,0,0
102,408,1,0,0,0,34
103,408,1,1,0,1,255
104,408,1,2,0,0,0
105,408,2,0,0,0,0
106,408,2,1,0,0,0
107,408,2,2,-1,0,0
108,409,0,0,0,0,2
109,409,0,1,0,0,43
110,409,0,2,0,0,0
111,409,1,0,0,0,5
112,409,1,1,0,0,45
113,409,1,2,0,0,0
114,409,2,0,0,0,0
115,409,2,1,0,0,0
116,409,2,2,-1,0,0
117,410,0,0,0,0,27
118,410,0,1,0,0,20
119,410,0,2,0,0,0
120,410,1,0,0,0,1
121,410,1,1,0,0,4
122,410,1,2,0,0,0
123,410,2,0,0,0,0
124,410,2,1,0,0,0
125,410,2,2,-1,0,0
126,411,0,0,0,0,13
127,411,0,1,0,0,38
128,411,0,2,0,0,0
129,411,1,0,0,0,5
130,411,1,1,0,0,1
131,411,1,2,0,0,0
132,411,2,0,0,0,0
133,411,2,1,0,0,0
134,411,2,2,-1,0,0
135,412,0,0,0,0,2
136,412,0,1,0,0,5
137,412,0,2,0,0,0
138,412,1,0,0,0,4
139,412,1,1,0,0,0
140,412,1,2,0,0,0
141,412,2,0,0,0,0
142,412,2,1,0,0,0
143,412,2,2,-1,0,0
144,413,0,0,0,0,7
145,413,0,1,0,0,1
146,413,0,2,0,0,0
147,413,1,0,0,0,30
148,413,1,1,0,0,1
149,413,1,2,0,0,0
150,413,2,0,0,0,0
151,413,2,1,0,0,0
152,413,2,2,-1,0,0
153,414,0,0,0,0,48
154,414,0,1,0,0,2
155,414,0,2,0,0,0
156,414,1,0,0,0,109
157,414,1,1,0,0,25
158,414,1,2,0,0,0
159,414,2,0,0,0,0
160,414,2,1,0,0,0
161,414,2,2,-1,0,0
162,415,0,0,0,0,6
163,415,0,1,0,0,78
164,415,0,2,0,0,0
165,415,1,0,0,0,17
166,415,1,1,0,0,5
167,415,1,2,0,0,0
168,415,2,0,0,0,0
169,415,2,1,0,0,0
170,415,2,2,-1,0,0
171,416,0,0,0,0,0
172,416,0,1,0,0,105
173,416,0,2,0,0,0
174,416,1,0,0,0,36
175,416,1,1,0,1,203
176,416,1,2,0,0,0
177,416,2,0,0,0,0
178,416,2,1,0,0,0
179,416,2,2,-1,0,0
180,417,0,0,0,0,9
181,417,0,1,0,0,55
182,417,0,2,0,0,0
183,417,1,0,0,0,0
184,417,1,1,0,1,297
185,417,1,2,0,0,0
186,417,2,0,0,0,0
187,417,2,1,0,0,0
188,417,2,2,-1,0,0
189,418,0,0,0,0,8
190,418,0,1,0,0,6
191,418,0,2,0,0,0
192,418,1,0,0,0,32
193,418,1,1,0,1,299
194,418,1,2,0,0,0
195,418,2,0,0,0,0
196,418,2,1,0,0,0
197,418,2,2,-1,0,0
198,419,0,0,0,0,11
199,419,0,1,0,0,2
200,419,0,2,0,0,0
201,419,1,0,0,0,9
202,419,1,1,0,1,281
203,419,1,2,0,0,0
204,419,2,0,0,0,0
205,419,2,1,0,0,0
206,419,2,2,-1,0,0
207,420,0,0,0,0,18
208,420,0,1,0,0,17
209,420,0,2,0,0,0
210,420,1,0,0,0,1
211,420,1,1,0,0,113
212,420,1,2,0,0,0
213,420,2,0,0,0,0
214,420,2,1,0,0,0
215,420,2,2,-1,0,0
216,421,0,0,0,0,19
217,421,0,1,0,0,0
218,421,0,2,0,0,0
219,421,1,0,0,0,10
220,421,1,1,0,0,9
221,421,1,2,0,0,0
222,421,2,0,0,0,0
223,421,2,1,0,0,0
224,421,2,2,-1,0,0
225,422,0,0,0,0,20
226,422,0,1,0,0,45
227,422,0,2,0,0,0
228,422,1,0,0,0,18
229,422,1,1,0,0,18
230,422,1,2,0,0,0
231,422,2,0,0,0,0
232,422,2,1,0,0,0
233,422,2,2,-1,0,0
234,423,0,0,0,0,24
235,423,0,1,0,0,94
236,423,0,2,0,0,0
237,423,1,0,0,0,12
238,423,1,1,0,1,138
239,423,1,2,0,0,0
240,423,2,0,0,0,0
241,423,2,1,0,0,0
242,423,2,2,-1,0,0
243,424,0,0,0,0,26
244,424,0,1,0,1,190
245,424,0,2,0,0,0
246,424,1,0,0,0,16
247,424,1,1,0,0,27
248,424,1,2,0,0,0
249,424,2,0,0,0,0
250,424,2,1,0,0,0
251,424,2,2,-1,0,0
252,425,0,0,0,0,83
253,425,0,1,0,0,122
254,425,0,2,0,0,0
255,425,1,0,0,1,192
256,425,1,1,0,0,43
257,425,1,2,0,0,0
258,425,2,0,0,0,0
259,425,2,1,0,0,0
260,425,2,2,-1,0,0
261,426,0,0,0,0,5
262,426,0,1,0,0,15
263,426,0,2,0,0,0
264,426,1,0,0,1,162
265,426,1,1,0,0,11
266,426,1,2,0,0,0
267,426,2,0,0,0,0
268,426,2,1,0,0,0
269,426,2,2,-1,0,0
270,427,0,0,0,0,8
271,427,0,1,0,0,9
272,427,0,2,0,0,0
273,427,1,0,0,0,2
274,427,1,1,0,1,149
275,427,1,2,0,0,0
276,427,2,0,0,0,0
277,427,2,1,0,0,0
278,427,2,2,-1,0,0
279,428,0,0,0,0,1
280,428,0,1,0,0,9
281,428,0,2,0,0,0
282,428,1,0,0,0,65
283,428,1,1,0,0,43
284,428,1,2,0,0,0
285,428,2,0,0,0,0
286,428,2,1,0,0,0
287,428,2,2,-1,0,0
288,429,0,0,0,0,0
289,429,0,1,0,0,64
290,429,0,2,0,0,0
291,429,1,0,0,1,259
292,429,1,1,0,0,2
293,429,1,2,0,0,0
294,429,2,0,0,0,0
295,429,2,1,0,0,0
296,429,2,2,-1,0,0
297,430,0,0,0,0,15
298,430,0,1,0,0,20
299,430,0,2,0,0,0
300,430,1,0,0,0,82
301,430,1,1,0,0,0
302,430,1,2,0,0,0
303,430,2,0,0,0,0
304,430,2,1,0,0,0
305,430,2,2,-1,0,0
306,431,0,0,0,0,1
307,431,0,1,0,0,4
308,431,0,2,0,0,0
309,431,1,0,0,0,35
310,431,1,1,0,0,27
311,431,1,2,0,0,0
312,431,2,0,0,0,0
313,431,2,1,0,0,0
314,431,2,2,-1,0,0
315,432,0,0,0,0,1
316,432,0,1,0,0,36
317,432,0,2,0,0,0
318,432,1,0,0,0,88
319,432,1,1,0,0,55
320,432,1,2,0,0,0
321,432,2,0,0,0,0
322,432,2,1,0,0,0
323,432,2,2,-1,0,0
324,433,0,0,0,0,62
325,433,0,1,0,0,52
326,433,0,2,0,0,0
327,433,1,0,0,0,4
328,433,1,1,0,0,23
329,433,1,2,0,0,0
330,433,2,0,0,0,0
331,433,2,1,0,0,0
332,433,2,2,-1,0,0
333,434,0,0,0,0,19
334,434,0,1,0,0,95
335,434,0,2,0,0,0
336,434,1,0,0,0,2
337,434,1,1,0,0,6
338,434,1,2,0,0,0
339,434,2,0,0,0,0
340,434,2,1,0,0,0
341,434,2,2,-1,0,0
342,435,0,0,0,0,21
343,435,0,1,0,0,8
344,435,0,2,0,0,0
345,435,1,0,0,0,65
346,435,1,1,0,0,23
347,435,1,2,0,0,0
348,435,2,0,0,0,0
349,435,2,1,0,0,0
350,435,2,2,-1,0,0
351,436,0,0,0,0,92
352,436,0,1,0,0,6
353,436,0,2,0,0,0
354,436,1,0,0,0,9
355,436,1,1,0,0,5
356,436,1,2,0,0,0
357,436,2,0,0,0,0
358,436,2,1,0,0,0
359,436,2,2,-1,0,0
360,437,0,0,0,0,10
361,437,0,1,0,0,2
362,437,0,2,0,0,0
363,437,1,0,0,0,91
364,437,1,1,0,0,2
365,437,1,2,0,0,0
366,437,2,0,0,0,0
367,437,2,1,0,0,0
368,437,2,2,-1,0,0
369,438,0,0,0,0,15
370,438,0,1,0,0,22
371,438,0,2,0,0,0
372,438,1,0,0,0,79
373,438,1,1,0,0,12
374,438,1,2,0,0,0
375,438,2,0,0,0,0
376,438,2,1,0,0,0
377,438,2,2,-1,0,0
378,439,0,0,0,0,3
379,439,0,1,0,0,5
380,439,0,2,0,0,0
381,439,1,0,0,0,39
382,439,1,1,0,0,48
383,439,1,2,0,0,0
384,439,2,0,0,0,0
385,439,2,1,0,0,0
386,439,2,2,-1,0,0
387,440,0,0,0,0,4
388,440,0,1,0,0,0
389,440,0,2,0,0,0
390,440,1,0,0,0,19
391,440,1,1,0,0,16
392,440,1,2,0,0,0
393,440,2,0,0,0,0
394,440,2,1,0,0,0
395,440,2,2,-1,0,0
396,441,0,0,0,0,4
397,441,0,1,0,0,1
398,441,0,2,0,0,0
399,441,1,0,0,0,14
400,441,1,1,0,0,30
401,441,1,2,0,0,0
402,441,2,0,0,0,0
403,441,2,1,0,0,0
404,441,2,2,-1,0,0
405,442,0,0,0,0,0
406,442,0,1,0,0,1
407,442,0,2,0,0,0
408,442,1,0,0,0,0
409,442,1,1,0,0,82
410,442,1,2,0,0,0
411,442,2,0,0,0,0
412,442,2,1,0,0,0
413,442,2,2,-1,0,0
414,443,0,0,0,0,0
415,443,0,1,0,0,10
416,443,0,2,0,0,0
417,443,1,0,0,0,20
418,443,1,1,0,0,18
419,443,1,2,0,0,0
420,443,2,0,0,0,0
421,443,2,1,0,0,0
422,443,2,2,-1,0,0
423,444,0,0,0,0,0
424,444,0,1,0,0,62
425,444,0,2,0,0,0
426,444,1,0,0,1,155
427,444,1,1,0,0,1
428,444,1,2,0,0,0
429,444,2,0,0,0,0
430,444,2,1,0,0,0
431,444,2,2,-1,0,0
432,445,0,0,0,0,50
433,445,0,1,0,0,18
434,445,0,2,0,0,0
435,445,1,0,0,0,68
436,445,1,1,0,0,56
437,445,1,2,0,0,0
438,445,2,0,0,0,0
439,445,2,1,0,0,0
440,445,2,2,-1,0,0
441,446,0,0,0,0,46
442,446,0,1,0,0,51
443,446,0,2,0,0,0
444,446,1,0,0,0,43
445,446,1,1,0,1,264
446,446,1,2,0,0,0
447,446,2,0,0,0,0
448,446,2,1,0,0,0
449,446,2,2,-1,0,0
450,447,0,0,0,0,22
451,447,0,1,0,1,318
452,447,0,2,0,0,0
453,447,1,0,0,0,2
454,447,1,1,0,0,87
455,447,1,2,0,0,0
456,447,2,0,0,0,0
457,447,2,1,0,0,0
458,447,2,2,-1,0,0
459,448,0,0,0,0,1
460,448,0,1,0,1,515
461,448,0,2,0,0,0
462,448,1,0,0,0,16
463,448,1,1,0,0,75
464,448,1,2,0,0,0
465,448,2,0,0,0,0
466,448,2,1,0,0,0
467,448,2,2,-1,0,0
468,449,0,0,0,0,3
469,449,0,1,0,1,195
470,449,0,2,0,0,0
471,449,1,0,0,1,308
472,449,1,1,0,0,81
473,449,1,2,0,0,0
474,449,2,0,0,0,0
475,449,2,1,0,0,0
476,449,2,2,-1,0,0
477,450,0,0,0,0,48
478,450,0,1,0,0,47
479,450,0,2,0,0,0
480,450,1,0,0,1,151
481,450,1,1,0,0,83
482,450,1,2,0,0,0
483,450,2,0,0,0,0
484,450,2,1,0,0,0
485,450,2,2,-1,0,0
486,451,0,0,0,1,161
487,451,0,1,0,0,20
488,451,0,2,0,0,0
489,451,1,0,0,0,108
490,451,1,1,0,1,126
491,451,1,2,0,0,0
492,451,2,0,0,0,0
493,451,2,1,0,0,0
494,451,2,2,-1,0,0
495,452,0,0,0,1,130
496,452,0,1,0,0,5
497,452,0,2,0,0,0
498,452,1,0,0,0,93
499,452,1,1,0,1,199
500,452,1,2,0,0,0
501,452,2,0,0,0,0
502,452,2,1,0,0,0
503,452,2,2,-1,0,0
504,453,0,0,0,0,72
505,453,0,1,0,0,15
506,453,0,2,0,0,0
507,453,1,0,0,0,0
508,453,1,1,0,1,184
509,453,1,2,0,0,0
510,453,2,0,0,0,0
511,453,2,1,0,0,0
512,453,2,2,-1,0,0
513,454,0,0,0,0,8
514,454,0,1,0,0,46
515,454,0,2,0,0,0
516,454,1,0,0,0,12
517,454,1,1,0,1,174
518,454,1,2,0,0,0
519,454,2,0,0,0,0
520,454,2,1,0,0,0
521,454,2,2,-1,0,0
522,455,0,0,0,0,15
523,455,0,1,0,0,95
524,455,0,2,0,0,0
525,455,1,0,0,0,10
526,455,1,1,0,0,97
527,455,1,2,0,0,0
528,455,2,0,0,0,0
529,455,2,1,0,0,0
530,455,2,2,-1,0,0
531,456,0,0,0,0,5
532,456,0,1,0,0,99
533,456,0,2,0,0,0
534,456,1,0,0,0,2
535,456,1,1,0,0,24
536,456,1,2,0,0,0
537,456,2,0,0,0,0
538,456,2,1,0,0,0
539,456,2,2,-1,0,0
540,457,0,0,0,0,30
541,457,0,1,0,0,5
542,457,0,2,0,0,0
543,457,1,0,0,0,0
544,457,1,1,0,0,41
545,457,1,2,0,0,0
546,457,2,0,0,0,0
547,457,2,1,0,0,0
548,457,2,2,-1,0,0
549,458,0,0,0,0,56
550,458,0,1,0,0,4
551,458,0,2,0,0,0
552,458,1,0,0,0,1
553,458,1,1,0,0,7
554,458,1,2,0,0,0
555,458,2,0,0,0,0
556,458,2,1,0,0,0
557,458,2,2,-1,0,0
558,459,0,0,0,0,54
559,459,0,1,0,0,8
560,459,0,2,0,0,0
561,459,1,0,0,0,19
562,459,1,1,0,0,0
563,459,1,2,0,0,0
564,459,2,0,0,0,0
565,459,2,1,0,0,0
566,459,2,2,-1,0,0
567,460,0,0,0,0,20
568,460,0,1,0,0,8
569,460,0,2,0,0,0
570,460,1,0,0,0,3
571,460,1,1,0,0,18
572,460,1,2,0,0,0
573,460,2,0,0,0,0
574,460,2,1,0,0,0
575,460,2,2,-1,0,0
576,461,0,0,0,0,2
577,461,0,1,0,0,0
578,461,0,2,0,0,0
579,461,1,0,0,0,4
580,461,1,1,0,0,24
581,461,1,2,0,0,0
582,461,2,0,0,0,0
583,461,2,1,0,0,0
584,461,2,2,-1,0,0
585,462,0,0,0,0,11
586,462,0,1,0,0,15
587,462,0,2,0,0,0
588,462,1,0,0,0,37
589,462,1,1,0,0,52
590,462,1,2,0,0,0
591,462,2,0,0,0,0
592,462,2,1,0,0,0
593,462,2,2,-1,0,0
594,463,0,0,0,0,0
595,463,0,1,0,0,0
596,463,0,2,0,0,0
597,463,1,0,0,0,8
598,463,1,1,0,0,121
599,463,1,2,0,0,0
600,463,2,0,0,0,0
601,463,2,1,0,0,0
602,463,2,2,-1,0,0
603,464,0,0,0,0,3
604,464,0,1,0,0,34
605,464,0,2,0,0,0
606,464,1,0,0,0,0
607,464,1,1,0,0,45
608,464,1,2,0,0,0
609,464,2,0,0,0,0
610,464,2,1,0,0,0
611,464,2,2,-1,0,0
612,465,0,0,0,0,2
613,465,0,1,0,0,4
614,465,0,2,0,0,0
615,465,1,0,0,0,3
616,465,1,1,0,1,201
617,465,1,2,0,0,0
618,465,2,0,0,0,0
619,465,2,1,0,0,0
620,465,2,2,-1,0,0
621,466,0,0,0,0,8
622,466,0,1,0,0,4
623,466,0,2,0,0,0
624,466,1,0,0,0,0
625,466,1,1,0,0,12
626,466,1,2,0,0,0
627,466,2,0,0,0,0
628,466,2,1,0,0,0
629,466,2,2,-1,0,0
630,467,0,0,0,0,4
631,467,0,1,0,0,17
632,467,0,2,0,0,0
633,467,1,0,0,0,6
634,467,1,1,0,0,28
635,467,1,2,0,0,0
636,467,2,0,0,0,0
637,467,2,1,0,0,0
638,467,2,2,-1,0,0
639,468,0,0,0,0,46
640,468,0,1,0,0,48
641,468,0,2,0,0,0
642,468,1,0,0,0,2
643,468,1,1,0,0,47
644,468,1,2,0,0,0
645,468,2,0,0,0,0
646,468,2,1,0,0,0
647,468,2,2,-1,0,0
648,469,0,0,0,0,18
649,469,0,1,0,0,56
650,469,0,2,0,0,0
651,469,1,0,0,0,80
652,469,1,1,0,0,11
653,469,1,2,0,0,0
654,469,2,0,0,0,0
655,469,2,1,0,0,0
656,469,2,2,-1,0,0
657,470,0,0,0,0,1
658,470,0,1,0,0,2
659,470,0,2,0,0,0
660,470,1,0,0,0,73
661,470,1,1,0,0,0
662,470,1,2,0,0,0
663,470,2,0,0,0,0
664,470,2,1,0,0,0
665,470,2,2,-1,0,0
666,471,0,0,0,0,0
667,471,0,1,0,0,0
668,471,0,2,0,0,0
669,471,1,0,0,0,55
670,471,1,1,0,0,2
671,471,1,2,0,0,0
672,471,2,0,0,0,0
673,471,2,1,0,0,0
674,471,2,2,-1,0,0
675,472,0,0,0,0,5
676,472,0,1,0,0,0
677,472,0,2,0,0,0
678,472,1,0,0,0,1
679,472,1,1,0,0,2
680,472,1,2,0,0,0
681,472,2,0,0,0,0
682,472,2,1,0,0,0
683,472,2,2,-1,0,0
684,473,0,0,0,0,0
685,473,0,1,0,0,5
686,473,0,2,0,0,0
687,473,1,0,0,0,10
688,473,1,1,0,0,1
689,473,1,2,0,0,0
690,473,2,0,0,0,0
691,473,2,1,0,0,0
692,473,2,2,-1,0,0
693,474,0,0,0,0,12
694,474,0,1,0,0,1
695,474,0,2,0,0,0
696,474,1,0,0,0,9
697,474,1,1,0,0,4
698,474,1,2,0,0,0
699,474,2,0,0,0,0
700,474,2,1,0,0,0
701,474,2,2,-1,0,0
702,475,0,0,0,0,6
703,475,0,1,0,0,0
704,475,0,2,0,0,0
705,475,1,0,0,0,0
706,475,1,1,0,0,7
707,475,1,2,0,0,0
708,475,2,0,0,0,0
709,475,2,1,0,0,0
710,475,2,2,-1,0,0
711,476,0,0,0,0,2
712,476,0,1,0,0,0
713,476,0,2,0,0,0
714,476,1,0,0,0,0
715,476,1,1,0,0,1
716,476,1,2,0,0,0
717,476,2,0,0,0,0
718,476,2,1,0,0,0
719,476,2,2,-1,0,0
720,477,0,0,0,0,6
721,477,0,1,0,0,0
722,477,0,2,0,0,0
723,477,1,0,0,0,34
724,477,1,1,0,0,3
725,477,1,2,0,0,0
726,477,2,0,-1,0,0
727,477,2,1,-1,0,0
728,477,2,2,-1,0,0
729,478,0,0,0,0,118
730,478,0,1,0,0,12
731,478,0,2,0,0,0
732,478,1,0,0,0,35
733,478,1,1,0,0,70
734,478,1,2,0,0,0
735,478,2,0,-1,0,0
736,478,2,1,-1,0,0
737,478,2,2,-1,0,0
738,479,0,0,0,0,18
739,479,0,1,0,0,4
740,479,0,2,-1,0,0
741,479,1,0,0,0,6
742,479,1,1,0,0,25
743,479,1,2,0,0,0
744,479,2,0,-1,0,0
745,479,2,1,-1,0,0
746,479,2,2,-1,0,0
747,480,0,0,0,0,0
748,480,0,1,0,0,0
749,480,0,2,-1,0,0
750,480,1,0,0,0,23
751,480,1,1,0,0,2
752,480,1,2,0,0,0
753,480,2,0,-1,0,0
754,480,2,1,-1,0,0
755,480,2,2,-1,0,0
756,481,0,0,0,0,0
757,481,0,1,0,0,10
758,481,0,2,-1,0,0
759,481,1,0,0,0,3
760,481,1,1,0,0,3
761,481,1,2,0,0,0
762,481,2,0,-1,0,0
763,481,2,1,-1,0,0
764,481,2,2,-1,0,0
765,482,0,0,0,0,13
766,482,0,1,0,0,46
767,482,0,2,-1,0,0
768,482,1,0,0,0,0
769,482,1,1,0,0,1
770,482,1,2,-1,0,0
771,482,2,0,-1,0,0
772,482,2,1,-1,0,0
773,482,2,2,-1,0,0
774,483,0,0,0,0,1
775,483,0,1,0,0,112
776,483,0,2,-1,0,0
777,483,1,0,0,0,5
778,483,1,1,0,0,0
779,483,1,2,-1,0,0
780,483,2,0,-1,0,0
781,483,2,1,-1,0,0
782,483,2,2,-1,0,0
783,484,0,0,0,0,3
784,484,0,1,0,0,74
785,484,0,2,-1,0,0
786,484,1,0,0,0,2
787,484,1,1,0,0,86
788,484,1,2,-1,0,0
789,484,2,0,-1,0,0
790,484,2,1,-1,0,0
791,484,2,2,-1,0,0
792,485,0,0,0,0,6
793,485,0,1,0,0,5
794,485,0,2,-1,0,0
795,485,1,0,0,0,0
796,485,1,1,0,0,124
797,485,1,2,-1,0,0
798,485,2,0,-1,0,0
799,485,2,1,-1,0,0
800,485,2,2,-1,0,0
801,486,0,0,0,0,0
802,486,0,1,0,0,22
803,486,0,2,-1,0,0
804,486,1,0,0,0,2
805,486,1,1,0,0,96
806,486,1,2,-1,0,0
807,486,2,0,-1,0,0
808,486,2,1,-1,0,0
809,486,2,2,-1,0,0
810,487,0,0,0,0,58
811,487,0,1,0,0,111
812,487,0,2,-1,0,0
813,487,1,0,0,0,45
814,487,1,1,0,0,76
815,487,1,2,-1,0,0
816,487,2,0,-1,0,0
817,487,2,1,-1,0,0
818,487,2,2,-1,0,0
819,488,0,0,0,0,55
820,488,0,1,0,0,10
821,488,0,2,-1,0,0
822,488,1,0,0,0,15
823,488,1,1,0,0,31
824,488,1,2,-1,0,0
825,488,2,0,-1,0,0
826,488,2,1,-1,0,0
827,488,2,2,-1,0,0
828,489,0,0,0,0,38
829,489,0,1,0,0,15
830,489,0,2,-1,0,0
831,489,1,0,0,0,11
832,489,1,1,0,0,6
833,489,1,2,-1,0,0
834,489,2,0,-1,0,0
835,489,2,1,-1,0,0
836,489,2,2,-1,0,0
837,490,0,0,0,1,140
838,490,0,1,0,1,179
839,490,0,2,-1,0,0
840,490,1,0,0,0,29
841,490,1,1,0,0,5
842,490,1,2,-1,0,0
843,490,2,0,-1,0,0
844,490,2,1,-1,0,0
845,490,2,2,-1,0,0
846,491,0,0,0,0,46
847,491,0,1,0,1,161
848,491,0,2,-1,0,0
849,491,1,0,0,0,1
850,491,1,1,0,0,0
851,491,1,2,-1,0,0
852,491,2,0,-1,0,0
853,491,2,1,-1,0,0
854,491,2,2,-1,0,0
855,492,0,0,0,0,9
856,492,0,1,0,1,188
857,492,0,2,-1,0,0
858,492,1,0,0,0,0
859,492,1,1,0,0,0
860,492,1,2,-1,0,0
861,492,2,0,-1,0,0
862,492,2,1,-1,0,0
863,492,2,2,-1,0,0
864,493,0,0,0,0,1
865,493,0,1,0,0,28
866,493,0,2,-1,0,0
867,493,1,0,0,0,40
868,493,1,1,0,0,26
869,493,1,2,-1,0,0
870,493,2,0,-1,0,0
871,493,2,1,-1,0,0
872,493,2,2,-1,0,0
873,494,0,0,0,0,0
874,494,0,1,0,0,2
875,494,0,2,-1,0,0
876,494,1,0,0,0,1
877,494,1,1,0,0,0
878,494,1,2,-1,0,0
879,494,2,0,-1,0,0
880,494,2,1,-1,0,0
881,494,2,2,-1,0,0
882,495,0,0,0,0,8
883,495,0,1,0,0,2
884,495,0,2,-1,0,0
885,495,1,0,0,0,0
886,495,1,1,0,0,0
887,495,1,2,-1,0,0
888,495,2,0,-1,0,0
889,495,2,1,-1,0,0
890,495,2,2,-1,0,0
891,496,0,0,0,0,0
892,496,0,1,0,0,2
893,496,0,2,-1,0,0
894,496,1,0,0,0,23
895,496,1,1,0,0,0
896,496,1,2,-1,0,0
897,496,2,0,-1,0,0
898,496,2,1,-1,0,0
899,496,2,2,-1,0,0
900,497,0,0,0,0,0
901,497,0,1,0,0,0
902,497,0,2,-1,0,0
903,497,1,0,0,0,17
904,497,1,1,0,0,7
905,497,1,2,-1,0,0
906,497,2,0,-1,0,0
907,497,2,1,-1,0,0
908,497,2,2,-1,0,0
909,498,0,0,0,0,0
910,498,0,1,0,0,1
911,498,0,2,-1,0,0
912,498,1,0,0,0,7
913,498,1,1,0,0,12
914,498,1,2,-1,0,0
915,498,2,0,-1,0,0
916,498,2,1,-1,0,0
917,498,2,2,-1,0,0
918,499,0,0,0,0,0
919,499,0,1,0,0,1
920,499,0,2,-1,0,0
921,499,1,0,0,0,2
922,499,1,1,0,0,0
923,499,1,2,-1,0,0
924,499,2,0,-1,0,0
925,499,2,1,-1,0,0
926,499,2,2,-1,0,0
927,500,0,0,0,0,0
928,500,0,1,0,0,0
929,500,0,2,-1,0,0
930,500,1,0,0,0,4
931,500,1,1,0,0,0
932,500,1,2,-1,0,0
933,500,2,0,-1,0,0
934,500,2,1,-1,0,0
935,500,2,2,-1,0,0
936,501,0,0,0,0,1
937,501,0,1,0,0,36
938,501,0,2,-1,0,0
939,501,1,0,0,0,100
940,501,1,1,0,0,1
941,501,1,2,-1,0,0
942,501,2,0,-1,0,0
943,501,2,1,-1,0,0
944,501,2,2,-1,0,0
945,502,0,0,0,0,0
946,502,0,1,0,0,0
947,502,0,2,-1,0,0
948,502,1,0,0,0,14
949,502,1,1,0,0,23
950,502,1,2,-1,0,0
951,502,2,0,-1,0,0
952,502,2,1,-1,0,0
953,502,2,2,-1,0,0
954,503,0,0,0,0,0
955,503,0,1,0,0,0
956,503,0,2,-1,0,0
957,503,1,0,0,0,0
958,503,1,1,0,0,9
959,503,1,2,-1,0,0
960,503,2,0,-1,0,0
961,503,2,1,-1,0,0
962,503,2,2,-1,0,0
963,504,0,0,0,0,1
964,504,0,1,0,0,3
965,504,0,2,-1,0,0
966,504,1,0,0,0,13
967,504,1,1,0,0,18
968,504,1,2,-1,0,0
969,504,2,0,-1,0,0
970,504,2,1,-1,0,0
971,504,2,2,-1,0,0
972,505,0,0,0,0,0
973,505,0,1,0,0,0
974,505,0,2,-1,0,0
975,505,1,0,0,0,0
976,505,1,1,0,0,70
977,505,1,2,-1,0,0
978,505,2,0,-1,0,0
979,505,2,1,-1,0,0
